domain,item_id,item_name,sub_type,base_price,current_price,competitor_price,price_ratio,total_capacity,inventory_remaining,inventory_ratio,occupancy_rate,days_remaining,is_weekend,season,season_multiplier,special_event,event_multiplier,customer_segment,price_sensitivity,purchase_frequency,conversion_rate,booking_velocity,demand_score,units_booked
hotel,HTL-05,Sea Breeze Resort,Ocean View,6500.0,6030.0,9300.0,1.542,40,31,0.775,0.236,27,0,Holiday,1.6,Normal Day,1.0,Business,0.37,7.0,0.607,6.5,76.72,12
hotel,HTL-06,Sea Breeze Resort,Standard Room,3800.0,3480.0,2950.0,0.848,60,41,0.683,0.325,26,0,Low,0.8,Normal Day,1.0,Business,0.35,3.2,0.339,2.5,33.61,1
hotel,HTL-07,City Central Inn,Economy Twin,2400.0,2770.0,2630.0,0.949,100,35,0.35,0.652,2,0,Regular,1.0,Normal Day,1.0,Luxury,0.2,2.7,0.495,2.5,57.12,3
hotel,HTL-08,Urban Hub Suites,Penthouse,12000.0,12250.0,13560.0,1.107,10,5,0.5,0.531,4,0,Regular,1.0,Normal Day,1.0,Leisure,0.78,0.5,0.469,3.5,58.5,4
hotel,HTL-01,Urban Hub Suites,Studio Room,3200.0,3080.0,4150.0,1.347,80,39,0.487,0.508,35,1,Peak,1.35,Weekend,1.15,Leisure,0.95,2.0,0.548,4.5,72.78,8
hotel,HTL-02,Sea Breeze Resort,Ocean View,6500.0,6550.0,6320.0,0.965,40,16,0.4,0.599,1,0,Regular,1.0,Normal Day,1.0,Business,0.35,1.2,0.499,3.5,59.27,6
hotel,HTL-03,Sea Breeze Resort,Standard Room,3800.0,3960.0,4710.0,1.189,60,31,0.517,0.488,11,0,Regular,1.0,Holiday,1.3,Budget,1.5,0.3,0.471,4.5,65.8,6
hotel,HTL-04,City Central Inn,Economy Twin,2400.0,2610.0,3370.0,1.291,100,24,0.24,0.765,3,0,Low,0.8,Festival,1.45,Leisure,0.84,0.7,0.551,2.5,72.25,1
hotel,HTL-05,Urban Hub Suites,Penthouse,12000.0,13050.0,18210.0,1.395,10,2,0.2,0.783,3,0,Peak,1.35,Normal Day,1.0,Budget,1.42,2.7,0.522,2.5,73.1,2
hotel,HTL-06,City Central Inn,Economy Twin,2400.0,2640.0,4950.0,1.875,100,22,0.22,0.776,1,0,Holiday,1.6,Normal Day,1.0,Business,0.3,1.1,0.757,4.5,100.0,11
hotel,HTL-07,Grand Palace Hotel,Deluxe,5000.0,5210.0,4010.0,0.77,50,24,0.48,0.526,3,0,Low,0.8,Normal Day,1.0,Luxury,0.21,2.2,0.417,1.5,44.7,2
hotel,HTL-08,Sea Breeze Resort,Ocean View,6500.0,7040.0,14470.0,2.055,40,14,0.35,0.641,12,1,Peak,1.35,Major Event,1.55,Leisure,0.91,0.9,0.72,3.5,100.0,5
hotel,HTL-01,Mountain Bliss Lodge,Alpine Chalet,7500.0,7610.0,8300.0,1.091,25,14,0.56,0.453,8,0,Low,0.8,Festival,1.45,Business,0.38,3.0,0.521,2.5,63.09,6
hotel,HTL-02,Grand Palace Hotel,Deluxe,5000.0,5030.0,5990.0,1.191,50,6,0.12,0.87,6,1,Low,0.8,Weekend,1.15,Leisure,1.03,3.9,0.603,7.5,82.36,6
hotel,HTL-03,City Central Inn,Economy Twin,2400.0,2600.0,4050.0,1.558,100,21,0.21,0.791,13,1,Peak,1.35,Weekend,1.15,Budget,1.56,2.8,0.566,3.5,81.59,5
hotel,HTL-04,Sea Breeze Resort,Standard Room,3800.0,4160.0,4140.0,0.995,60,20,0.333,0.675,32,1,Regular,1.0,Weekend,1.15,Leisure,0.97,0.1,0.47,0.5,60.47,1
hotel,HTL-05,Grand Palace Hotel,Executive Suite,9000.0,9750.0,10650.0,1.092,20,4,0.2,0.825,3,1,Regular,1.0,Weekend,1.15,Luxury,0.13,4.9,0.686,4.5,86.96,4
hotel,HTL-06,Urban Hub Suites,Studio Room,3200.0,3020.0,3050.0,1.01,80,43,0.537,0.468,17,0,Regular,1.0,Normal Day,1.0,Leisure,0.86,0.9,0.376,4.5,44.45,5
hotel,HTL-07,Urban Hub Suites,Studio Room,3200.0,3350.0,6660.0,1.988,80,15,0.188,0.808,10,0,Peak,1.35,Festival,1.45,Business,0.39,2.3,0.752,4.5,100.0,12
hotel,HTL-08,Grand Palace Hotel,Deluxe,5000.0,4670.0,5090.0,1.09,50,26,0.52,0.489,14,0,Regular,1.0,Normal Day,1.0,Budget,1.49,0.4,0.376,3.5,50.46,3
hotel,HTL-01,Urban Hub Suites,Penthouse,12000.0,11660.0,24020.0,2.06,10,4,0.4,0.631,3,1,Peak,1.35,Concert,1.35,Luxury,0.18,2.6,0.764,6.5,100.0,4
hotel,HTL-02,Mountain Bliss Lodge,Alpine Chalet,7500.0,8320.0,16100.0,1.935,25,6,0.24,0.754,17,1,Holiday,1.6,Weekend,1.15,Leisure,0.87,1.5,0.723,3.5,100.0,6
hotel,HTL-03,Grand Palace Hotel,Deluxe,5000.0,4730.0,3890.0,0.822,50,28,0.56,0.432,8,0,Low,0.8,Normal Day,1.0,Leisure,0.99,0.5,0.367,3.5,44.26,5
hotel,HTL-04,Sea Breeze Resort,Standard Room,3800.0,4100.0,7840.0,1.912,60,13,0.217,0.784,9,1,Holiday,1.6,Weekend,1.15,Budget,1.59,1.0,0.653,7.5,95.81,13
hotel,HTL-05,Mountain Bliss Lodge,Alpine Chalet,7500.0,8890.0,13450.0,1.513,25,4,0.16,0.84,8,1,Peak,1.35,Weekend,1.15,Business,0.47,3.1,0.697,5.5,92.05,4
hotel,HTL-06,Grand Palace Hotel,Executive Suite,9000.0,8960.0,17210.0,1.921,20,10,0.5,0.491,11,0,Holiday,1.6,Holiday,1.3,Leisure,0.96,0.1,0.706,4.5,98.14,10
hotel,HTL-07,Grand Palace Hotel,Deluxe,5000.0,5420.0,6380.0,1.177,50,11,0.22,0.782,5,1,Low,0.8,Festival,1.45,Leisure,0.95,0.9,0.561,3.5,74.87,4
hotel,HTL-08,City Central Inn,Economy Twin,2400.0,2460.0,2430.0,0.988,100,26,0.26,0.743,3,0,Low,0.8,Normal Day,1.0,Budget,1.47,0.7,0.381,1.5,51.01,1
hotel,HTL-01,City Central Inn,Economy Twin,2400.0,2730.0,4400.0,1.612,100,2,0.02,0.98,14,1,Peak,1.35,Weekend,1.15,Business,0.46,2.1,0.747,4.5,100.0,2
hotel,HTL-02,Urban Hub Suites,Studio Room,3200.0,2890.0,2630.0,0.91,80,68,0.85,0.154,6,0,Regular,1.0,Normal Day,1.0,Leisure,0.9,1.3,0.354,1.5,41.21,1
hotel,HTL-03,Sea Breeze Resort,Ocean View,6500.0,6420.0,6370.0,0.992,40,21,0.525,0.473,15,0,Regular,1.0,Normal Day,1.0,Leisure,0.85,2.4,0.368,1.5,43.06,1
hotel,HTL-04,Mountain Bliss Lodge,Alpine Chalet,7500.0,9000.0,14760.0,1.64,25,1,0.04,0.968,6,1,Peak,1.35,Weekend,1.15,Budget,1.54,0.8,0.637,6.5,92.75,1
hotel,HTL-05,City Central Inn,Economy Twin,2400.0,2770.0,4130.0,1.491,100,7,0.07,0.929,16,1,Regular,1.0,Major Event,1.55,Leisure,0.94,3.0,0.709,8.5,98.4,7
hotel,HTL-06,Urban Hub Suites,Penthouse,12000.0,11620.0,8510.0,0.732,10,7,0.7,0.285,16,0,Low,0.8,Normal Day,1.0,Business,0.34,1.8,0.406,2.5,44.21,2
hotel,HTL-07,Urban Hub Suites,Penthouse,12000.0,12780.0,21240.0,1.662,10,4,0.4,0.595,8,1,Regular,1.0,Major Event,1.55,Leisure,0.94,0.3,0.688,4.5,95.1,4
hotel,HTL-08,Grand Palace Hotel,Deluxe,5000.0,4820.0,6550.0,1.359,50,33,0.66,0.35,60,0,Peak,1.35,Normal Day,1.0,Leisure,0.85,2.5,0.478,3.5,60.58,6
hotel,HTL-01,Sea Breeze Resort,Ocean View,6500.0,6260.0,7960.0,1.272,40,19,0.475,0.516,15,0,Low,0.8,Festival,1.45,Business,0.39,7.4,0.604,3.5,76.33,7
hotel,HTL-02,Grand Palace Hotel,Deluxe,5000.0,4900.0,5130.0,1.047,50,26,0.52,0.471,16,1,Low,0.8,Holiday,1.3,Luxury,0.19,2.7,0.56,5.5,67.45,8
hotel,HTL-03,Sea Breeze Resort,Ocean View,6500.0,6830.0,12870.0,1.884,40,14,0.35,0.651,5,0,Peak,1.35,Festival,1.45,Budget,1.5,0.2,0.579,3.5,83.05,6
hotel,HTL-04,Urban Hub Suites,Studio Room,3200.0,3210.0,2860.0,0.891,80,23,0.287,0.707,12,0,Low,0.8,Normal Day,1.0,Luxury,0.23,5.9,0.478,2.5,54.65,2
hotel,HTL-05,City Central Inn,Economy Twin,2400.0,2490.0,2070.0,0.831,100,36,0.36,0.642,4,0,Low,0.8,Normal Day,1.0,Business,0.43,1.5,0.436,2.5,49.83,5
hotel,HTL-06,Grand Palace Hotel,Deluxe,5000.0,4870.0,7860.0,1.614,50,23,0.46,0.535,14,0,Holiday,1.6,Normal Day,1.0,Business,0.33,0.8,0.706,5.5,92.07,12
hotel,HTL-07,Grand Palace Hotel,Deluxe,5000.0,4980.0,4390.0,0.882,50,37,0.74,0.267,2,0,Regular,1.0,Normal Day,1.0,Leisure,0.96,1.2,0.281,1.5,30.23,3
hotel,HTL-08,Urban Hub Suites,Studio Room,3200.0,3140.0,2950.0,0.939,80,50,0.625,0.381,37,0,Regular,1.0,Normal Day,1.0,Business,0.39,2.0,0.418,1.5,46.66,1
hotel,HTL-01,Urban Hub Suites,Penthouse,12000.0,11370.0,12200.0,1.073,10,6,0.6,0.395,12,0,Regular,1.0,Normal Day,1.0,Leisure,0.84,1.1,0.349,0.5,39.95,0
hotel,HTL-02,Mountain Bliss Lodge,Alpine Chalet,7500.0,8150.0,7320.0,0.898,25,10,0.4,0.598,1,0,Regular,1.0,Normal Day,1.0,Budget,1.4,0.7,0.401,2.5,53.55,2
hotel,HTL-03,Grand Palace Hotel,Deluxe,5000.0,4860.0,4020.0,0.827,50,31,0.62,0.389,15,0,Low,0.8,Normal Day,1.0,Leisure,0.89,1.4,0.374,1.5,44.32,1
hotel,HTL-04,Sea Breeze Resort,Ocean View,6500.0,6170.0,4720.0,0.765,40,25,0.625,0.37,14,0,Low,0.8,Normal Day,1.0,Leisure,0.9,0.7,0.249,2.5,24.47,3
hotel,HTL-05,Urban Hub Suites,Studio Room,3200.0,2920.0,2990.0,1.024,80,65,0.812,0.182,17,0,Regular,1.0,Normal Day,1.0,Budget,1.54,1.1,0.283,1.5,36.08,0
hotel,HTL-06,Grand Palace Hotel,Executive Suite,9000.0,9490.0,13590.0,1.432,20,7,0.35,0.662,7,0,Peak,1.35,Normal Day,1.0,Luxury,0.27,4.4,0.671,3.5,85.88,5
hotel,HTL-07,City Central Inn,Economy Twin,2400.0,2380.0,3150.0,1.324,100,52,0.52,0.485,6,0,Peak,1.35,Normal Day,1.0,Leisure,0.8,1.5,0.525,2.5,67.75,4
hotel,HTL-08,Sea Breeze Resort,Standard Room,3800.0,3540.0,3430.0,0.969,60,43,0.717,0.279,7,0,Regular,1.0,Normal Day,1.0,Luxury,0.02,4.1,0.53,4.5,61.01,8
hotel,HTL-01,City Central Inn,Economy Twin,2400.0,2630.0,3600.0,1.369,100,24,0.24,0.761,1,1,Regular,1.0,Major Event,1.55,Leisure,0.89,4.5,0.665,4.5,90.96,10
hotel,HTL-02,Sea Breeze Resort,Standard Room,3800.0,3940.0,3430.0,0.871,60,20,0.333,0.659,8,1,Low,0.8,Weekend,1.15,Budget,1.5,0.7,0.443,5.5,61.23,8
hotel,HTL-03,Sea Breeze Resort,Ocean View,6500.0,5710.0,6600.0,1.156,40,17,0.425,0.573,1,0,Regular,1.0,Normal Day,1.0,Business,0.33,1.1,0.492,1.5,57.82,1
hotel,HTL-04,Sea Breeze Resort,Ocean View,6500.0,6590.0,8320.0,1.263,40,22,0.55,0.441,9,0,Peak,1.35,Normal Day,1.0,Budget,1.46,0.7,0.436,3.5,59.74,5
hotel,HTL-05,Sea Breeze Resort,Ocean View,6500.0,6580.0,7840.0,1.191,40,19,0.475,0.517,13,0,Low,0.8,Festival,1.45,Business,0.46,7.0,0.652,8.5,84.67,17
hotel,HTL-06,City Central Inn,Economy Twin,2400.0,2370.0,3500.0,1.477,100,51,0.51,0.485,52,1,Regular,1.0,Major Event,1.55,Leisure,0.94,0.5,0.542,3.5,71.81,7
hotel,HTL-07,Grand Palace Hotel,Deluxe,5000.0,4970.0,4650.0,0.936,50,24,0.48,0.522,9,0,Low,0.8,Holiday,1.3,Leisure,0.9,0.7,0.413,5.5,50.77,5
hotel,HTL-08,Urban Hub Suites,Studio Room,3200.0,3560.0,6300.0,1.77,80,14,0.175,0.826,2,0,Holiday,1.6,Normal Day,1.0,Budget,1.47,2.3,0.687,5.5,100.0,10
hotel,HTL-01,City Central Inn,Economy Twin,2400.0,2400.0,2010.0,0.838,100,42,0.42,0.583,16,0,Low,0.8,Normal Day,1.0,Luxury,0.11,2.1,0.506,6.5,57.94,8
hotel,HTL-02,Urban Hub Suites,Penthouse,12000.0,12160.0,15340.0,1.262,10,4,0.4,0.575,1,0,Peak,1.35,Normal Day,1.0,Business,0.45,3.7,0.594,3.5,75.31,4
hotel,HTL-03,City Central Inn,Economy Twin,2400.0,2690.0,1940.0,0.721,100,33,0.33,0.668,9,0,Low,0.8,Normal Day,1.0,Leisure,0.81,1.8,0.378,2.5,44.33,3
hotel,HTL-04,City Central Inn,Economy Twin,2400.0,2310.0,2960.0,1.281,100,57,0.57,0.433,21,0,Peak,1.35,Normal Day,1.0,Leisure,0.87,1.5,0.495,2.5,63.61,3
hotel,HTL-05,Grand Palace Hotel,Executive Suite,9000.0,9270.0,14280.0,1.54,20,10,0.5,0.521,11,0,Holiday,1.6,Normal Day,1.0,Budget,1.51,1.6,0.509,3.5,71.89,5
hotel,HTL-06,Grand Palace Hotel,Deluxe,5000.0,4890.0,5540.0,1.133,50,26,0.52,0.472,8,0,Regular,1.0,Normal Day,1.0,Leisure,0.9,0.9,0.434,1.5,54.09,3
hotel,HTL-07,Urban Hub Suites,Studio Room,3200.0,3690.0,4090.0,1.108,80,11,0.138,0.861,1,1,Low,0.8,Concert,1.35,Budget,1.53,1.1,0.572,6.5,82.16,11
hotel,HTL-08,Sea Breeze Resort,Standard Room,3800.0,4390.0,6200.0,1.412,60,10,0.167,0.833,2,1,Regular,1.0,Holiday,1.3,Business,0.42,4.9,0.715,3.5,94.44,7
hotel,HTL-01,Sea Breeze Resort,Ocean View,6500.0,6190.0,5940.0,0.96,40,28,0.7,0.304,1,0,Regular,1.0,Normal Day,1.0,Business,0.4,2.6,0.411,0.5,45.59,0
hotel,HTL-02,Urban Hub Suites,Studio Room,3200.0,3880.0,5990.0,1.544,80,9,0.113,0.886,33,1,Holiday,1.6,Weekend,1.15,Business,0.34,5.3,0.729,2.5,95.86,4
hotel,HTL-03,Mountain Bliss Lodge,Alpine Chalet,7500.0,8130.0,12960.0,1.594,25,9,0.36,0.652,16,0,Holiday,1.6,Normal Day,1.0,Luxury,0.22,4.0,0.663,0.5,84.17,1
hotel,HTL-04,Urban Hub Suites,Penthouse,12000.0,12730.0,23410.0,1.839,10,5,0.5,0.518,60,0,Peak,1.35,Festival,1.45,Business,0.39,4.8,0.639,0.5,82.0,1
hotel,HTL-05,Grand Palace Hotel,Executive Suite,9000.0,9160.0,9150.0,0.999,20,10,0.5,0.489,21,0,Regular,1.0,Normal Day,1.0,Business,0.44,2.1,0.44,2.5,50.68,2
hotel,HTL-06,Mountain Bliss Lodge,Alpine Chalet,7500.0,8010.0,6810.0,0.85,25,10,0.4,0.602,1,0,Low,0.8,Normal Day,1.0,Business,0.37,9.8,0.522,0.5,63.1,1
hotel,HTL-07,City Central Inn,Economy Twin,2400.0,2320.0,1980.0,0.853,100,56,0.56,0.438,9,0,Regular,1.0,Normal Day,1.0,Luxury,0.18,0.9,0.455,2.5,50.46,3
hotel,HTL-08,Mountain Bliss Lodge,Alpine Chalet,7500.0,8260.0,7890.0,0.955,25,6,0.24,0.762,3,0,Regular,1.0,Normal Day,1.0,Budget,1.43,1.1,0.422,1.5,57.32,2
hotel,HTL-01,Mountain Bliss Lodge,Alpine Chalet,7500.0,7990.0,15000.0,1.877,25,5,0.2,0.794,22,0,Peak,1.35,Holiday,1.3,Leisure,0.89,0.6,0.671,0.5,91.88,1
hotel,HTL-02,Urban Hub Suites,Penthouse,12000.0,14770.0,34670.0,2.347,10,1,0.1,0.98,6,1,Holiday,1.6,Major Event,1.55,Business,0.5,2.6,0.745,2.5,100.0,1
hotel,HTL-03,Grand Palace Hotel,Deluxe,5000.0,5280.0,6520.0,1.235,50,7,0.14,0.86,22,1,Regular,1.0,Weekend,1.15,Budget,1.46,0.4,0.525,2.5,74.05,4
hotel,HTL-04,Mountain Bliss Lodge,Alpine Chalet,7500.0,6710.0,7050.0,1.051,25,17,0.68,0.302,16,0,Regular,1.0,Normal Day,1.0,Business,0.39,0.9,0.433,3.5,49.0,7
hotel,HTL-05,Urban Hub Suites,Studio Room,3200.0,3170.0,5430.0,1.713,80,34,0.425,0.573,4,0,Holiday,1.6,Normal Day,1.0,Business,0.42,4.4,0.75,12.5,100.0,30
hotel,HTL-06,Urban Hub Suites,Studio Room,3200.0,3260.0,3140.0,0.963,80,48,0.6,0.405,10,0,Regular,1.0,Normal Day,1.0,Leisure,0.85,0.6,0.38,2.5,45.02,4
hotel,HTL-07,Sea Breeze Resort,Ocean View,6500.0,6460.0,6730.0,1.042,40,20,0.5,0.509,9,0,Regular,1.0,Normal Day,1.0,Leisure,0.96,0.3,0.364,0.5,43.39,1
hotel,HTL-08,Urban Hub Suites,Penthouse,12000.0,12230.0,15920.0,1.302,10,5,0.5,0.462,14,0,Peak,1.35,Normal Day,1.0,Leisure,0.94,1.1,0.548,5.5,72.74,5
hotel,HTL-01,Sea Breeze Resort,Standard Room,3800.0,4100.0,5190.0,1.266,60,13,0.217,0.789,8,1,Regular,1.0,Weekend,1.15,Luxury,0.22,1.8,0.663,4.5,84.19,10
hotel,HTL-02,Urban Hub Suites,Penthouse,12000.0,13820.0,32330.0,2.339,10,1,0.1,0.98,21,1,Peak,1.35,Major Event,1.55,Budget,1.57,0.4,0.681,5.5,100.0,1
hotel,HTL-03,Sea Breeze Resort,Standard Room,3800.0,4190.0,3150.0,0.752,60,18,0.3,0.7,4,0,Low,0.8,Normal Day,1.0,Leisure,0.82,2.0,0.358,1.5,41.1,2
hotel,HTL-04,Urban Hub Suites,Penthouse,12000.0,13000.0,19300.0,1.485,10,3,0.3,0.683,8,1,Peak,1.35,Weekend,1.15,Leisure,0.85,9.2,0.713,5.5,98.31,3
hotel,HTL-05,Sea Breeze Resort,Ocean View,6500.0,7260.0,10000.0,1.377,40,10,0.25,0.756,6,0,Peak,1.35,Normal Day,1.0,Business,0.47,8.2,0.703,6.5,92.91,10
hotel,HTL-06,Grand Palace Hotel,Deluxe,5000.0,5340.0,5110.0,0.957,50,22,0.44,0.553,21,0,Regular,1.0,Holiday,1.3,Leisure,0.95,5.2,0.454,3.5,57.73,3
hotel,HTL-07,Sea Breeze Resort,Ocean View,6500.0,6160.0,5940.0,0.964,40,23,0.575,0.42,21,0,Regular,1.0,Normal Day,1.0,Budget,1.46,1.4,0.26,1.5,31.64,0
hotel,HTL-08,Sea Breeze Resort,Standard Room,3800.0,3920.0,3840.0,0.98,60,26,0.433,0.564,8,0,Regular,1.0,Normal Day,1.0,Business,0.45,4.6,0.486,1.5,58.14,2
hotel,HTL-01,Grand Palace Hotel,Executive Suite,9000.0,9860.0,11850.0,1.202,20,4,0.2,0.808,6,1,Regular,1.0,Holiday,1.3,Leisure,0.87,1.9,0.63,6.5,85.21,4
hotel,HTL-02,Urban Hub Suites,Studio Room,3200.0,3190.0,3050.0,0.956,80,46,0.575,0.42,1,0,Regular,1.0,Normal Day,1.0,Leisure,0.9,5.0,0.45,2.5,56.72,4
hotel,HTL-03,Grand Palace Hotel,Deluxe,5000.0,5870.0,8440.0,1.438,50,8,0.16,0.834,4,1,Regular,1.0,Festival,1.45,Budget,1.5,1.6,0.548,1.5,78.11,2
hotel,HTL-04,Grand Palace Hotel,Executive Suite,9000.0,9430.0,11780.0,1.249,20,8,0.4,0.587,1,0,Regular,1.0,Holiday,1.3,Budget,1.55,0.5,0.508,4.5,72.14,7
hotel,HTL-05,Urban Hub Suites,Studio Room,3200.0,3310.0,3370.0,1.018,80,39,0.487,0.51,17,0,Regular,1.0,Normal Day,1.0,Business,0.44,5.3,0.448,3.5,51.86,4
hotel,HTL-06,Sea Breeze Resort,Ocean View,6500.0,6940.0,9020.0,1.3,40,23,0.575,0.426,21,0,Holiday,1.6,Normal Day,1.0,Budget,1.6,0.7,0.461,4.5,65.14,3
hotel,HTL-07,Mountain Bliss Lodge,Alpine Chalet,7500.0,7640.0,8510.0,1.114,25,5,0.2,0.816,5,1,Low,0.8,Holiday,1.3,Budget,1.46,1.2,0.505,4.5,70.82,5
hotel,HTL-08,Sea Breeze Resort,Ocean View,6500.0,6790.0,13150.0,1.937,40,12,0.3,0.688,2,1,Holiday,1.6,Weekend,1.15,Luxury,0.17,12.9,0.765,3.5,100.0,9
hotel,HTL-01,Urban Hub Suites,Penthouse,12000.0,12550.0,9680.0,0.771,10,5,0.5,0.542,3,0,Low,0.8,Normal Day,1.0,Budget,1.59,0.2,0.334,1.5,44.68,3
hotel,HTL-02,Sea Breeze Resort,Ocean View,6500.0,6480.0,5700.0,0.88,40,26,0.65,0.362,6,0,Low,0.8,Normal Day,1.0,Luxury,0.14,2.3,0.462,6.5,51.34,8
hotel,HTL-03,City Central Inn,Economy Twin,2400.0,2220.0,3030.0,1.365,100,71,0.71,0.294,33,0,Peak,1.35,Normal Day,1.0,Leisure,0.94,0.9,0.412,4.5,50.92,4
hotel,HTL-04,Grand Palace Hotel,Deluxe,5000.0,4620.0,4320.0,0.935,50,41,0.82,0.18,33,0,Regular,1.0,Normal Day,1.0,Business,0.34,10.2,0.366,0.5,37.89,0
hotel,HTL-05,City Central Inn,Economy Twin,2400.0,2500.0,1930.0,0.772,100,33,0.33,0.67,8,0,Low,0.8,Normal Day,1.0,Leisure,0.91,0.8,0.37,3.5,43.92,5
hotel,HTL-06,City Central Inn,Economy Twin,2400.0,2710.0,2650.0,0.978,100,29,0.29,0.712,1,1,Low,0.8,Weekend,1.15,Leisure,0.87,4.3,0.579,2.5,76.94,6
hotel,HTL-07,Mountain Bliss Lodge,Alpine Chalet,7500.0,8450.0,9620.0,1.138,25,4,0.16,0.829,2,1,Regular,1.0,Weekend,1.15,Business,0.42,3.5,0.651,4.5,84.14,4
hotel,HTL-08,Mountain Bliss Lodge,Alpine Chalet,7500.0,8950.0,8350.0,0.933,25,3,0.12,0.868,17,1,Regular,1.0,Weekend,1.15,Budget,1.59,1.1,0.493,3.5,70.21,3
hotel,HTL-01,Grand Palace Hotel,Deluxe,5000.0,4610.0,4500.0,0.976,50,31,0.62,0.37,16,0,Regular,1.0,Normal Day,1.0,Leisure,0.91,2.6,0.367,2.5,43.39,5
hotel,HTL-02,Grand Palace Hotel,Executive Suite,9000.0,8770.0,8670.0,0.989,20,13,0.65,0.374,15,0,Regular,1.0,Normal Day,1.0,Budget,1.52,2.7,0.325,2.5,42.59,1
hotel,HTL-03,Sea Breeze Resort,Standard Room,3800.0,4490.0,7120.0,1.586,60,9,0.15,0.846,9,1,Peak,1.35,Weekend,1.15,Leisure,0.91,0.4,0.662,1.5,90.73,1
hotel,HTL-04,Mountain Bliss Lodge,Alpine Chalet,7500.0,7250.0,13020.0,1.796,25,6,0.24,0.752,5,0,Holiday,1.6,Normal Day,1.0,Leisure,0.78,4.2,0.728,6.5,100.0,6
hotel,HTL-05,Sea Breeze Resort,Standard Room,3800.0,3820.0,4210.0,1.102,60,26,0.433,0.568,2,0,Regular,1.0,Normal Day,1.0,Budget,1.46,3.4,0.505,3.5,70.78,7
hotel,HTL-06,City Central Inn,Economy Twin,2400.0,2660.0,3690.0,1.387,100,40,0.4,0.595,34,1,Regular,1.0,Major Event,1.55,Business,0.46,0.7,0.622,5.5,79.87,12
hotel,HTL-07,City Central Inn,Economy Twin,2400.0,2470.0,2390.0,0.968,100,49,0.49,0.515,1,0,Regular,1.0,Normal Day,1.0,Business,0.43,4.4,0.488,2.5,58.21,4
hotel,HTL-08,City Central Inn,Economy Twin,2400.0,2660.0,3610.0,1.357,100,15,0.15,0.853,13,1,Regular,1.0,Concert,1.35,Budget,1.46,0.8,0.545,1.5,77.26,2
hotel,HTL-01,Mountain Bliss Lodge,Alpine Chalet,7500.0,7110.0,9950.0,1.399,25,14,0.56,0.424,5,0,Peak,1.35,Normal Day,1.0,Leisure,0.8,0.9,0.553,4.5,72.2,6
hotel,HTL-02,Mountain Bliss Lodge,Alpine Chalet,7500.0,8280.0,8000.0,0.966,25,9,0.36,0.658,3,1,Low,0.8,Weekend,1.15,Business,0.4,1.2,0.516,3.5,62.33,6
hotel,HTL-03,Sea Breeze Resort,Ocean View,6500.0,5870.0,8490.0,1.446,40,30,0.75,0.258,29,0,Peak,1.35,Normal Day,1.0,Business,0.34,4.0,0.495,3.5,58.43,6
hotel,HTL-04,Grand Palace Hotel,Executive Suite,9000.0,9690.0,17020.0,1.756,20,3,0.15,0.853,3,1,Regular,1.0,Major Event,1.55,Budget,1.58,0.6,0.671,3.5,98.57,3
hotel,HTL-05,Sea Breeze Resort,Standard Room,3800.0,3930.0,4990.0,1.27,60,30,0.5,0.495,3,0,Regular,1.0,Holiday,1.3,Business,0.36,5.3,0.624,6.5,79.37,12
hotel,HTL-06,Mountain Bliss Lodge,Alpine Chalet,7500.0,8690.0,7770.0,0.894,25,8,0.32,0.669,13,1,Low,0.8,Weekend,1.15,Business,0.44,3.6,0.536,7.5,65.99,8
hotel,HTL-07,Grand Palace Hotel,Deluxe,5000.0,5180.0,5330.0,1.029,50,22,0.44,0.56,9,1,Low,0.8,Festival,1.45,Business,0.44,4.9,0.612,8.5,78.16,13
hotel,HTL-08,Mountain Bliss Lodge,Alpine Chalet,7500.0,7100.0,7390.0,1.041,25,16,0.64,0.373,7,0,Regular,1.0,Normal Day,1.0,Business,0.39,2.3,0.437,1.5,49.61,1
hotel,HTL-01,Grand Palace Hotel,Deluxe,5000.0,4940.0,7950.0,1.609,50,12,0.24,0.762,6,1,Regular,1.0,Major Event,1.55,Leisure,0.9,0.9,0.653,1.5,89.19,3
hotel,HTL-02,Urban Hub Suites,Studio Room,3200.0,3460.0,5840.0,1.688,80,30,0.375,0.62,8,0,Holiday,1.6,Normal Day,1.0,Luxury,0.18,0.5,0.713,9.5,91.83,19
hotel,HTL-03,Grand Palace Hotel,Executive Suite,9000.0,9810.0,19630.0,2.001,20,2,0.1,0.903,7,1,Peak,1.35,Concert,1.35,Business,0.38,8.1,0.752,3.5,100.0,2
hotel,HTL-04,Urban Hub Suites,Penthouse,12000.0,12370.0,19150.0,1.548,10,5,0.5,0.517,36,1,Peak,1.35,Weekend,1.15,Business,0.44,1.2,0.62,2.5,79.39,5
hotel,HTL-05,Sea Breeze Resort,Ocean View,6500.0,6600.0,6750.0,1.023,40,20,0.5,0.5,22,0,Regular,1.0,Normal Day,1.0,Luxury,0.23,1.5,0.4,1.5,42.19,0
hotel,HTL-06,Urban Hub Suites,Studio Room,3200.0,2950.0,2370.0,0.803,80,49,0.613,0.39,7,0,Low,0.8,Normal Day,1.0,Budget,1.54,0.1,0.262,1.5,32.71,1
hotel,HTL-07,Mountain Bliss Lodge,Alpine Chalet,7500.0,7370.0,9450.0,1.282,25,16,0.64,0.359,56,0,Regular,1.0,Festival,1.45,Luxury,0.26,5.5,0.559,2.5,67.9,5
