domain,item_id,item_name,sub_type,base_price,current_price,competitor_price,price_ratio,total_capacity,inventory_remaining,inventory_ratio,occupancy_rate,days_remaining,is_weekend,season,season_multiplier,special_event,event_multiplier,customer_segment,price_sensitivity,purchase_frequency,conversion_rate,booking_velocity,demand_score,units_booked
product,PRD-05,Premium Running Shoes,Apparel,3900.0,4030.0,6440.0,1.598,110,60,0.545,0.455,28,0,Year End,1.3,Major Event,1.5,Prime Member,0.67,3.3,0.632,6.5,82.49,9
product,PRD-06,Ergonomic Mesh Office Chair,Furniture,8900.0,8940.0,13730.0,1.536,60,29,0.483,0.517,43,0,Year End,1.3,Major Event,1.5,Impulse Buyer,0.44,1.1,0.746,8.5,100.0,13
product,PRD-07,Smart Fitness Tracker Band,Wearables,2800.0,2850.0,2810.0,0.986,200,45,0.225,0.775,2,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.56,2.3,0.378,1.5,46.9,2
product,PRD-08,Premium Running Shoes,Apparel,3900.0,3810.0,4270.0,1.121,110,95,0.864,0.136,30,0,Regular,1.0,Weekend,1.1,Impulse Buyer,0.31,0.2,0.445,4.5,47.75,4
product,PRD-01,Noise-Cancelling Headphones Pro,Electronics,4500.0,4640.0,4150.0,0.894,150,37,0.247,0.753,36,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.56,9.8,0.487,3.5,56.95,2
product,PRD-02,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1120.0,1050.0,0.938,250,132,0.528,0.472,31,0,Summer Off-peak,0.85,Normal Day,1.0,Bargain Hunter,1.65,1.9,0.284,3.5,31.66,4
product,PRD-03,Smart Fitness Tracker Band,Wearables,2800.0,2780.0,4160.0,1.496,200,103,0.515,0.485,23,0,Festive Sale,1.4,Major Event,1.5,Loyal Customer,0.67,3.8,0.63,3.5,82.18,4
product,PRD-04,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1090.0,1690.0,1.55,250,52,0.208,0.792,23,0,Festive Sale,1.4,Major Event,1.5,Prime Member,0.68,9.5,0.672,5.5,89.38,7
product,PRD-05,Smart Fitness Tracker Band,Wearables,2800.0,2770.0,4000.0,1.444,200,98,0.49,0.51,4,0,Year End,1.3,Major Event,1.5,Bargain Hunter,1.57,0.6,0.494,7.5,66.71,5
product,PRD-06,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5260.0,5290.0,1.006,80,11,0.138,0.863,25,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.58,0.1,0.437,6.5,57.04,5
product,PRD-07,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1120.0,1690.0,1.509,250,93,0.372,0.628,2,0,Year End,1.3,Major Event,1.5,Loyal Customer,0.43,11.1,0.652,3.5,83.82,3
product,PRD-08,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18770.0,27170.0,1.448,45,22,0.489,0.511,35,0,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.61,1.5,0.53,5.5,73.12,6
product,PRD-01,Ergonomic Mesh Office Chair,Furniture,8900.0,9190.0,11730.0,1.276,60,36,0.6,0.4,14,1,Festive Sale,1.4,Flash Deal,1.35,Impulse Buyer,0.39,1.1,0.575,2.5,70.53,3
product,PRD-02,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1200.0,1170.0,0.975,300,209,0.697,0.303,11,0,Summer Off-peak,0.85,Normal Day,1.0,Bargain Hunter,1.51,0.2,0.287,2.5,30.98,3
product,PRD-03,Noise-Cancelling Headphones Pro,Electronics,4500.0,4430.0,5770.0,1.302,150,28,0.187,0.813,11,1,Regular,1.0,Flash Deal,1.35,Impulse Buyer,0.35,0.3,0.657,6.5,84.11,6
product,PRD-04,Smart Fitness Tracker Band,Wearables,2800.0,2770.0,2790.0,1.007,200,102,0.51,0.49,35,0,Summer Off-peak,0.85,Normal Day,1.0,Bargain Hunter,1.62,1.7,0.333,4.5,39.7,4
product,PRD-05,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5200.0,6160.0,1.185,80,53,0.662,0.338,4,1,Regular,1.0,Flash Deal,1.35,Prime Member,0.69,6.9,0.535,5.5,66.23,6
product,PRD-06,Ergonomic Mesh Office Chair,Furniture,8900.0,9080.0,9660.0,1.064,60,58,0.967,0.033,34,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.42,0.1,0.438,6.5,47.51,7
product,PRD-07,Premium Running Shoes,Apparel,3900.0,3890.0,4120.0,1.059,110,26,0.236,0.764,6,0,Regular,1.0,Weekend,1.1,Impulse Buyer,0.45,0.3,0.518,5.5,61.23,7
product,PRD-08,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1210.0,1600.0,1.322,300,223,0.743,0.257,29,1,Regular,1.0,Flash Deal,1.35,Bargain Hunter,1.64,0.4,0.489,4.5,66.53,4
product,PRD-01,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1200.0,1550.0,1.292,300,150,0.5,0.5,28,1,Regular,1.0,Festival,1.4,Prime Member,0.67,4.8,0.677,11.5,90.2,16
product,PRD-02,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1120.0,1180.0,1.054,250,127,0.508,0.492,35,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.37,7.3,0.486,2.5,55.14,1
product,PRD-03,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1150.0,1110.0,0.965,250,185,0.74,0.26,43,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.64,3.6,0.307,0.5,35.56,0
product,PRD-04,Premium Running Shoes,Apparel,3900.0,3800.0,4840.0,1.274,110,70,0.636,0.364,24,1,Regular,1.0,Flash Deal,1.35,Prime Member,0.78,9.1,0.617,9.5,80.86,9
product,PRD-05,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1190.0,1610.0,1.353,300,211,0.703,0.297,6,1,Festive Sale,1.4,Flash Deal,1.35,Prime Member,0.71,3.4,0.589,2.5,75.61,3
product,PRD-06,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1120.0,1370.0,1.223,250,118,0.472,0.528,3,1,Festive Sale,1.4,Flash Deal,1.35,Bargain Hunter,1.55,0.6,0.623,10.5,88.4,15
product,PRD-07,Premium Running Shoes,Apparel,3900.0,4000.0,3840.0,0.96,110,59,0.536,0.464,11,0,Summer Off-peak,0.85,Normal Day,1.0,Bargain Hunter,1.57,0.6,0.327,1.5,38.27,1
product,PRD-08,Noise-Cancelling Headphones Pro,Electronics,4500.0,4650.0,5680.0,1.222,150,118,0.787,0.213,40,1,Regular,1.0,Festival,1.4,Impulse Buyer,0.46,4.6,0.624,9.5,79.43,10
product,PRD-01,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19660.0,29010.0,1.476,45,19,0.422,0.578,15,0,Festive Sale,1.4,Major Event,1.5,Loyal Customer,0.51,3.2,0.712,10.5,94.74,14
product,PRD-02,Noise-Cancelling Headphones Pro,Electronics,4500.0,4600.0,6800.0,1.478,150,52,0.347,0.653,8,0,Year End,1.3,Festival,1.4,Bargain Hunter,1.58,1.4,0.557,5.5,77.55,8
product,PRD-03,Premium Running Shoes,Apparel,3900.0,3810.0,4980.0,1.307,110,20,0.182,0.818,2,1,Summer Off-peak,0.85,Festival,1.4,Impulse Buyer,0.42,0.7,0.626,5.5,79.39,3
product,PRD-04,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1160.0,1540.0,1.328,300,247,0.823,0.177,8,0,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.54,0.2,0.467,2.5,61.93,1
product,PRD-05,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1130.0,1130.0,1.0,250,92,0.368,0.632,7,0,Regular,1.0,Normal Day,1.0,Prime Member,0.7,4.7,0.47,4.5,55.32,1
product,PRD-06,Smart Fitness Tracker Band,Wearables,2800.0,2820.0,3260.0,1.156,200,96,0.48,0.52,35,0,Summer Off-peak,0.85,Weekend,1.1,Bargain Hunter,1.6,0.4,0.371,4.5,46.02,5
product,PRD-07,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19250.0,18040.0,0.937,45,27,0.6,0.4,37,0,Summer Off-peak,0.85,Normal Day,1.0,Impulse Buyer,0.39,0.5,0.399,5.5,40.46,3
product,PRD-08,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1190.0,1450.0,1.218,300,188,0.627,0.373,32,1,Regular,1.0,Flash Deal,1.35,Prime Member,0.68,2.0,0.527,4.5,64.7,5
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5470.0,5230.0,0.956,80,59,0.738,0.262,23,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.35,0.1,0.424,4.5,44.43,5
product,PRD-02,Ergonomic Mesh Office Chair,Furniture,8900.0,8550.0,9390.0,1.098,60,44,0.733,0.267,11,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.52,7.2,0.493,4.5,57.62,4
product,PRD-03,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18100.0,18890.0,1.044,45,37,0.822,0.178,42,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.52,4.9,0.394,1.5,40.8,2
product,PRD-04,Noise-Cancelling Headphones Pro,Electronics,4500.0,4560.0,4840.0,1.061,150,98,0.653,0.347,14,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.42,1.6,0.449,3.5,49.33,4
product,PRD-05,Smart Fitness Tracker Band,Wearables,2800.0,2840.0,2800.0,0.986,200,82,0.41,0.59,10,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.62,0.2,0.332,3.5,39.61,4
product,PRD-06,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1230.0,1960.0,1.593,300,184,0.613,0.387,29,0,Festive Sale,1.4,Major Event,1.5,Impulse Buyer,0.42,1.3,0.64,3.5,81.74,7
product,PRD-07,Premium Running Shoes,Apparel,3900.0,3830.0,4000.0,1.044,110,38,0.345,0.655,25,0,Regular,1.0,Normal Day,1.0,Prime Member,0.71,12.1,0.446,4.5,51.3,3
product,PRD-08,Noise-Cancelling Headphones Pro,Electronics,4500.0,4640.0,5700.0,1.228,150,99,0.66,0.34,4,1,Year End,1.3,Flash Deal,1.35,Bargain Hunter,1.67,2.1,0.495,3.5,67.78,3
product,PRD-01,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18150.0,26250.0,1.446,45,42,0.933,0.067,36,0,Festive Sale,1.4,Festival,1.4,Prime Member,0.61,3.2,0.565,2.5,70.63,3
product,PRD-02,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1260.0,1130.0,0.897,300,165,0.55,0.45,29,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.66,1.2,0.33,3.5,39.69,3
product,PRD-03,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1210.0,1520.0,1.256,300,46,0.153,0.847,22,1,Regular,1.0,Flash Deal,1.35,Impulse Buyer,0.49,0.2,0.582,2.5,72.56,3
product,PRD-04,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1100.0,1620.0,1.473,250,136,0.544,0.456,16,0,Festive Sale,1.4,Major Event,1.5,Bargain Hunter,1.68,2.8,0.517,5.5,71.51,8
product,PRD-05,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1230.0,1820.0,1.48,300,50,0.167,0.833,7,0,Year End,1.3,Festival,1.4,Bargain Hunter,1.55,0.5,0.523,3.5,71.45,3
product,PRD-06,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5220.0,5740.0,1.1,80,32,0.4,0.6,5,0,Summer Off-peak,0.85,Normal Day,1.0,Prime Member,0.78,1.2,0.465,3.5,55.16,4
product,PRD-07,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1170.0,1490.0,1.274,300,104,0.347,0.653,36,1,Year End,1.3,Flash Deal,1.35,Prime Member,0.68,3.5,0.659,5.5,87.19,8
product,PRD-08,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18520.0,27370.0,1.478,45,15,0.333,0.667,40,0,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.69,0.4,0.544,7.5,76.25,7
product,PRD-01,Smart Fitness Tracker Band,Wearables,2800.0,2710.0,3500.0,1.292,200,78,0.39,0.61,6,1,Year End,1.3,Flash Deal,1.35,Loyal Customer,0.44,13.9,0.675,3.5,87.82,2
product,PRD-02,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1200.0,1580.0,1.317,300,142,0.473,0.527,14,1,Regular,1.0,Flash Deal,1.35,Loyal Customer,0.47,4.9,0.632,6.5,80.84,8
product,PRD-03,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19560.0,28570.0,1.461,45,36,0.8,0.2,10,0,Year End,1.3,Major Event,1.5,Impulse Buyer,0.48,0.9,0.558,0.5,68.31,0
product,PRD-04,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5230.0,5330.0,1.019,80,65,0.812,0.188,33,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.33,0.9,0.43,6.5,45.31,5
product,PRD-05,Ergonomic Mesh Office Chair,Furniture,8900.0,9110.0,10500.0,1.153,60,45,0.75,0.25,26,0,Summer Off-peak,0.85,Weekend,1.1,Impulse Buyer,0.44,1.9,0.496,4.5,57.49,7
product,PRD-06,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5250.0,8490.0,1.617,80,68,0.85,0.15,12,0,Year End,1.3,Major Event,1.5,Impulse Buyer,0.43,0.3,0.664,9.5,85.94,13
product,PRD-07,Premium Running Shoes,Apparel,3900.0,3790.0,4070.0,1.074,110,26,0.236,0.764,24,0,Summer Off-peak,0.85,Normal Day,1.0,Loyal Customer,0.39,3.3,0.516,3.5,60.37,2
product,PRD-08,Noise-Cancelling Headphones Pro,Electronics,4500.0,4440.0,4440.0,1.0,150,47,0.313,0.687,28,0,Summer Off-peak,0.85,Normal Day,1.0,Bargain Hunter,1.65,0.5,0.339,2.5,40.97,2
product,PRD-01,Smart Fitness Tracker Band,Wearables,2800.0,2850.0,3730.0,1.309,200,97,0.485,0.515,2,1,Summer Off-peak,0.85,Flash Deal,1.35,Loyal Customer,0.48,7.3,0.578,5.5,71.81,4
product,PRD-02,Ergonomic Mesh Office Chair,Furniture,8900.0,9070.0,8650.0,0.954,60,46,0.767,0.233,9,0,Summer Off-peak,0.85,Normal Day,1.0,Impulse Buyer,0.36,2.0,0.436,5.5,46.54,4
product,PRD-03,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1180.0,1600.0,1.356,300,230,0.767,0.233,8,1,Regular,1.0,Flash Deal,1.35,Loyal Customer,0.49,9.6,0.591,3.5,73.96,4
product,PRD-04,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1050.0,1620.0,1.543,250,205,0.82,0.18,35,0,Year End,1.3,Major Event,1.5,Prime Member,0.73,8.7,0.627,4.5,82.2,5
product,PRD-05,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1220.0,1250.0,1.025,300,213,0.71,0.29,20,0,Summer Off-peak,0.85,Weekend,1.1,Prime Member,0.7,2.8,0.442,1.5,50.53,2
product,PRD-06,Ergonomic Mesh Office Chair,Furniture,8900.0,8440.0,10970.0,1.3,60,25,0.417,0.583,3,1,Regular,1.0,Flash Deal,1.35,Bargain Hunter,1.57,1.9,0.498,5.5,67.38,6
product,PRD-07,Smart Fitness Tracker Band,Wearables,2800.0,2760.0,2950.0,1.069,200,29,0.145,0.855,5,0,Regular,1.0,Normal Day,1.0,Prime Member,0.76,12.2,0.521,3.5,64.5,4
product,PRD-08,Ergonomic Mesh Office Chair,Furniture,8900.0,8540.0,9520.0,1.115,60,38,0.633,0.367,40,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.61,0.8,0.358,3.5,43.93,4
product,PRD-01,Noise-Cancelling Headphones Pro,Electronics,4500.0,4460.0,5570.0,1.249,150,63,0.42,0.58,34,1,Regular,1.0,Flash Deal,1.35,Impulse Buyer,0.35,0.4,0.582,2.5,71.33,2
product,PRD-02,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18730.0,24380.0,1.302,45,24,0.533,0.467,8,1,Festive Sale,1.4,Festival,1.4,Impulse Buyer,0.49,1.2,0.659,4.5,85.59,7
product,PRD-03,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,17800.0,22080.0,1.24,45,12,0.267,0.733,1,1,Regular,1.0,Flash Deal,1.35,Bargain Hunter,1.55,0.7,0.524,6.5,71.65,7
product,PRD-04,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19110.0,24420.0,1.278,45,35,0.778,0.222,30,0,Festive Sale,1.4,Festival,1.4,Impulse Buyer,0.45,0.2,0.651,7.5,83.84,10
product,PRD-05,Ergonomic Mesh Office Chair,Furniture,8900.0,8920.0,8580.0,0.962,60,19,0.317,0.683,31,0,Regular,1.0,Normal Day,1.0,Prime Member,0.7,9.2,0.418,3.5,46.33,3
product,PRD-06,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1140.0,1230.0,1.079,300,130,0.433,0.567,35,0,Regular,1.0,Weekend,1.1,Bargain Hunter,1.52,0.6,0.371,1.5,45.35,2
product,PRD-07,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5410.0,7630.0,1.41,80,43,0.537,0.463,34,0,Festive Sale,1.4,Festival,1.4,Prime Member,0.68,7.4,0.674,9.5,89.7,14
product,PRD-08,Smart Fitness Tracker Band,Wearables,2800.0,2770.0,3130.0,1.13,200,149,0.745,0.255,6,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.51,3.6,0.417,5.5,53.17,5
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5320.0,6220.0,1.169,80,78,0.975,0.025,10,0,Regular,1.0,Weekend,1.1,Impulse Buyer,0.28,1.2,0.504,3.5,57.42,5
product,PRD-02,Smart Fitness Tracker Band,Wearables,2800.0,2880.0,3420.0,1.188,200,48,0.24,0.76,28,1,Year End,1.3,Flash Deal,1.35,Bargain Hunter,1.53,1.0,0.552,7.5,76.22,5
product,PRD-03,Smart Fitness Tracker Band,Wearables,2800.0,2920.0,3750.0,1.284,200,61,0.305,0.695,26,0,Year End,1.3,Festival,1.4,Loyal Customer,0.54,2.6,0.652,9.5,84.78,14
product,PRD-04,Noise-Cancelling Headphones Pro,Electronics,4500.0,4700.0,4530.0,0.964,150,108,0.72,0.28,37,0,Regular,1.0,Normal Day,1.0,Prime Member,0.69,6.0,0.48,5.5,56.81,4
product,PRD-05,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1140.0,1060.0,0.93,250,137,0.548,0.452,31,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.58,0.8,0.306,2.5,34.77,0
product,PRD-06,Smart Fitness Tracker Band,Wearables,2800.0,2690.0,3660.0,1.361,200,52,0.26,0.74,34,1,Year End,1.3,Flash Deal,1.35,Bargain Hunter,1.65,2.7,0.605,5.5,86.22,5
product,PRD-07,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1090.0,1180.0,1.083,250,160,0.64,0.36,42,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.66,0.3,0.381,10.5,48.21,6
product,PRD-08,Smart Fitness Tracker Band,Wearables,2800.0,2690.0,4050.0,1.506,200,126,0.63,0.37,42,0,Year End,1.3,Festival,1.4,Impulse Buyer,0.36,0.7,0.634,7.5,80.28,14
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5110.0,8100.0,1.585,80,28,0.35,0.65,18,0,Festive Sale,1.4,Major Event,1.5,Bargain Hunter,1.67,1.4,0.546,4.5,76.37,5
product,PRD-02,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5240.0,4760.0,0.908,80,40,0.5,0.5,43,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.64,3.0,0.373,2.5,46.67,1
product,PRD-03,Premium Running Shoes,Apparel,3900.0,3780.0,5200.0,1.376,110,73,0.664,0.336,2,1,Festive Sale,1.4,Flash Deal,1.35,Impulse Buyer,0.34,1.2,0.63,6.5,79.38,8
product,PRD-04,Smart Fitness Tracker Band,Wearables,2800.0,2560.0,4130.0,1.613,200,111,0.555,0.445,15,1,Festive Sale,1.4,Flash Deal,1.35,Loyal Customer,0.51,3.8,0.689,6.5,90.88,8
product,PRD-05,Noise-Cancelling Headphones Pro,Electronics,4500.0,4630.0,4360.0,0.942,150,81,0.54,0.46,16,0,Summer Off-peak,0.85,Normal Day,1.0,Prime Member,0.67,1.9,0.423,6.5,47.04,9
product,PRD-06,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1210.0,1790.0,1.479,300,100,0.333,0.667,41,0,Festive Sale,1.4,Major Event,1.5,Bargain Hunter,1.64,1.5,0.57,5.5,80.3,6
product,PRD-07,Smart Fitness Tracker Band,Wearables,2800.0,2920.0,2750.0,0.942,200,35,0.175,0.825,38,0,Summer Off-peak,0.85,Normal Day,1.0,Prime Member,0.64,2.6,0.451,2.5,51.53,3
product,PRD-08,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18660.0,18790.0,1.007,45,39,0.867,0.133,29,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.33,3.2,0.405,1.5,41.12,0
product,PRD-01,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1060.0,1600.0,1.509,250,152,0.608,0.392,5,0,Festive Sale,1.4,Major Event,1.5,Prime Member,0.68,2.6,0.634,3.5,82.88,5
product,PRD-02,Noise-Cancelling Headphones Pro,Electronics,4500.0,4500.0,4750.0,1.056,150,115,0.767,0.233,37,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.53,1.5,0.385,6.5,47.88,4
product,PRD-03,Ergonomic Mesh Office Chair,Furniture,8900.0,9010.0,11600.0,1.287,60,40,0.667,0.333,15,1,Regular,1.0,Flash Deal,1.35,Prime Member,0.77,1.6,0.564,3.5,71.75,4
product,PRD-04,Noise-Cancelling Headphones Pro,Electronics,4500.0,4580.0,5970.0,1.303,150,99,0.66,0.34,26,1,Regular,1.0,Festival,1.4,Impulse Buyer,0.48,0.1,0.582,6.5,72.4,9
product,PRD-05,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19300.0,23470.0,1.216,45,26,0.578,0.422,13,1,Summer Off-peak,0.85,Flash Deal,1.35,Bargain Hunter,1.62,0.1,0.486,13.5,65.85,11
product,PRD-06,Smart Fitness Tracker Band,Wearables,2800.0,2680.0,4230.0,1.578,200,168,0.84,0.16,28,0,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.63,0.3,0.561,6.5,78.6,9
product,PRD-07,Premium Running Shoes,Apparel,3900.0,3810.0,5150.0,1.352,110,46,0.418,0.582,16,1,Regular,1.0,Flash Deal,1.35,Bargain Hunter,1.6,0.8,0.588,12.5,82.96,11
product,PRD-08,Noise-Cancelling Headphones Pro,Electronics,4500.0,4420.0,5610.0,1.269,150,63,0.42,0.58,8,1,Summer Off-peak,0.85,Flash Deal,1.35,Prime Member,0.66,8.3,0.598,3.5,76.74,4
product,PRD-01,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18610.0,18140.0,0.975,45,16,0.356,0.644,37,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.49,1.0,0.451,5.5,50.25,7
product,PRD-02,Premium Running Shoes,Apparel,3900.0,3840.0,5740.0,1.495,110,15,0.136,0.864,13,0,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.62,0.6,0.641,6.5,92.11,6
product,PRD-03,Noise-Cancelling Headphones Pro,Electronics,4500.0,4370.0,5300.0,1.213,150,112,0.747,0.253,7,0,Summer Off-peak,0.85,Weekend,1.1,Prime Member,0.58,6.2,0.457,2.5,52.04,2
product,PRD-04,Noise-Cancelling Headphones Pro,Electronics,4500.0,4580.0,5780.0,1.262,150,111,0.74,0.26,32,1,Year End,1.3,Festival,1.4,Impulse Buyer,0.48,0.6,0.615,4.5,78.03,5
product,PRD-05,Ergonomic Mesh Office Chair,Furniture,8900.0,8330.0,9690.0,1.163,60,16,0.267,0.733,25,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.42,1.1,0.62,7.5,78.44,11
product,PRD-06,Noise-Cancelling Headphones Pro,Electronics,4500.0,4630.0,4770.0,1.03,150,60,0.4,0.6,17,0,Regular,1.0,Normal Day,1.0,Prime Member,0.66,5.7,0.445,2.5,50.58,5
product,PRD-07,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5010.0,5540.0,1.106,80,37,0.463,0.537,40,0,Regular,1.0,Weekend,1.1,Loyal Customer,0.52,3.4,0.511,4.5,60.77,5
product,PRD-08,Noise-Cancelling Headphones Pro,Electronics,4500.0,4690.0,5680.0,1.211,150,74,0.493,0.507,18,1,Regular,1.0,Flash Deal,1.35,Impulse Buyer,0.34,0.2,0.602,11.5,74.57,12
product,PRD-01,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1250.0,1300.0,1.04,300,127,0.423,0.577,19,0,Regular,1.0,Weekend,1.1,Impulse Buyer,0.4,3.8,0.54,2.5,64.53,1
product,PRD-02,Premium Running Shoes,Apparel,3900.0,4000.0,6520.0,1.63,110,67,0.609,0.391,36,0,Festive Sale,1.4,Major Event,1.5,Bargain Hunter,1.62,1.0,0.638,5.5,91.66,6
product,PRD-03,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1210.0,1630.0,1.347,300,199,0.663,0.337,35,1,Year End,1.3,Festival,1.4,Impulse Buyer,0.38,0.5,0.651,6.5,83.35,4
product,PRD-04,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5390.0,5080.0,0.942,80,30,0.375,0.625,43,0,Summer Off-peak,0.85,Normal Day,1.0,Loyal Customer,0.49,11.7,0.43,1.5,46.58,1
product,PRD-05,Noise-Cancelling Headphones Pro,Electronics,4500.0,4380.0,6200.0,1.416,150,57,0.38,0.62,35,1,Regular,1.0,Flash Deal,1.35,Loyal Customer,0.53,2.0,0.606,5.5,77.0,6
product,PRD-06,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1100.0,1210.0,1.1,250,135,0.54,0.46,1,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.59,0.4,0.344,1.5,41.34,0
product,PRD-07,Smart Fitness Tracker Band,Wearables,2800.0,2790.0,3190.0,1.143,200,134,0.67,0.33,14,0,Regular,1.0,Weekend,1.1,Bargain Hunter,1.59,0.9,0.344,2.5,41.44,0
product,PRD-08,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1080.0,1640.0,1.519,250,76,0.304,0.696,2,0,Year End,1.3,Major Event,1.5,Prime Member,0.71,5.1,0.633,5.5,83.07,5
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5320.0,7070.0,1.329,80,60,0.75,0.25,13,1,Regular,1.0,Festival,1.4,Prime Member,0.7,4.3,0.581,5.5,74.12,8
product,PRD-02,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1220.0,1630.0,1.336,300,221,0.737,0.263,8,0,Festive Sale,1.4,Festival,1.4,Prime Member,0.66,4.0,0.581,6.5,73.79,7
product,PRD-03,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5150.0,6820.0,1.324,80,53,0.662,0.338,44,1,Festive Sale,1.4,Festival,1.4,Loyal Customer,0.56,4.5,0.654,9.5,85.36,13
product,PRD-04,Smart Fitness Tracker Band,Wearables,2800.0,2790.0,4390.0,1.573,200,105,0.525,0.475,28,0,Festive Sale,1.4,Festival,1.4,Loyal Customer,0.54,5.7,0.703,8.5,93.47,13
product,PRD-05,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19100.0,26460.0,1.385,45,28,0.622,0.378,26,0,Festive Sale,1.4,Festival,1.4,Prime Member,0.77,4.5,0.593,4.5,76.69,4
