domain,item_id,item_name,sub_type,base_price,current_price,competitor_price,price_ratio,total_capacity,inventory_remaining,inventory_ratio,occupancy_rate,days_remaining,is_weekend,season,season_multiplier,special_event,event_multiplier,customer_segment,price_sensitivity,purchase_frequency,conversion_rate,booking_velocity,demand_score,units_booked
flight,FLT-03,SkyWings 6E-204,DEL -> BOM,5500.0,7130.0,8050.0,1.129,180,19,0.106,0.893,2,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.19,2.3,0.68,4.5,85.45,3
flight,FLT-04,Vistara Line UK-821,MAA -> DEL,6400.0,7720.0,9210.0,1.193,160,36,0.225,0.773,6,1,Standard,1.0,Weekend,1.15,Student Traveler,1.45,2.2,0.54,2.5,73.85,3
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,8540.0,18000.0,2.108,160,44,0.275,0.724,9,1,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.27,5.0,0.773,11.5,100.0,15
flight,FLT-06,Vistara Line UK-821,MAA -> DEL,6400.0,7930.0,8320.0,1.049,160,28,0.175,0.823,1,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.07,0.3,0.636,11.5,85.47,13
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,16540.0,17990.0,1.088,220,35,0.159,0.843,3,0,Standard,1.0,Normal Day,1.0,Student Traveler,1.37,1.5,0.521,8.5,70.42,10
flight,FLT-08,AeroIndia AI-303,DEL -> DXB,14500.0,17490.0,38140.0,2.181,220,43,0.195,0.803,9,1,Vacation Peak,1.3,Major Event,1.55,Corporate Traveler,0.24,4.2,0.775,5.5,100.0,7
flight,FLT-01,AeroIndia AI-801,BOM -> GOA,4200.0,4750.0,6830.0,1.438,150,50,0.333,0.668,12,1,Vacation Peak,1.3,Weekend,1.15,Corporate Traveler,0.28,7.6,0.716,2.5,91.55,5
flight,FLT-02,AeroIndia AI-801,BOM -> GOA,4200.0,5540.0,12080.0,2.181,150,3,0.02,0.98,3,0,Festival Surge,1.45,Holiday,1.35,Last-minute Rush,0.14,0.3,0.78,9.5,100.0,3
flight,FLT-03,SkyWings 6E-204,DEL -> BOM,5500.0,6620.0,7760.0,1.172,180,4,0.022,0.98,4,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.16,9.6,0.779,9.5,100.0,4
flight,FLT-04,AeroIndia AI-801,BOM -> GOA,4200.0,5180.0,4360.0,0.842,150,28,0.187,0.815,5,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.25,5.5,0.448,1.5,51.06,0
flight,FLT-05,AeroIndia AI-801,BOM -> GOA,4200.0,4920.0,4650.0,0.945,150,17,0.113,0.884,11,0,Low Traffic,0.85,Normal Day,1.0,Student Traveler,1.41,1.2,0.352,1.5,45.36,2
flight,FLT-06,Vistara Line UK-821,MAA -> DEL,6400.0,8080.0,8560.0,1.059,160,16,0.1,0.903,1,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.2,4.4,0.625,5.5,77.21,8
flight,FLT-07,SkyWings 6E-204,DEL -> BOM,5500.0,6070.0,7660.0,1.262,180,59,0.328,0.674,15,1,Low Traffic,0.85,Festival,1.5,Leisure Flyer,1.07,0.1,0.605,6.5,80.79,5
flight,FLT-08,AeroIndia AI-303,DEL -> DXB,14500.0,17070.0,25060.0,1.468,220,63,0.286,0.713,19,0,Standard,1.0,Holiday,1.35,Leisure Flyer,1.02,0.4,0.628,4.5,83.86,6
flight,FLT-01,Vistara Line UK-992,DEL -> BLR,6800.0,8590.0,7510.0,0.874,160,21,0.131,0.87,4,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.18,3.2,0.622,9.5,76.59,11
flight,FLT-02,SkyWings 6E-204,DEL -> BOM,5500.0,6400.0,6770.0,1.058,180,41,0.228,0.775,3,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.16,0.5,0.513,4.5,67.69,6
flight,FLT-03,SkyWings 6E-204,DEL -> BOM,5500.0,5960.0,5030.0,0.844,180,96,0.533,0.465,11,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.1,2.3,0.393,5.5,49.21,4
flight,FLT-04,Vistara Line UK-821,MAA -> DEL,6400.0,7470.0,6520.0,0.873,160,55,0.344,0.657,13,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.27,3.9,0.495,3.5,58.22,2
flight,FLT-05,SkyWings 6E-512,BLR -> DEL,6200.0,6870.0,7290.0,1.061,180,54,0.3,0.698,11,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.32,8.1,0.54,3.5,65.33,5
flight,FLT-06,AeroIndia AI-801,BOM -> GOA,4200.0,5340.0,5570.0,1.043,150,14,0.093,0.907,7,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.09,0.9,0.522,3.5,68.44,5
flight,FLT-07,AeroIndia AI-303,DEL -> DXB,14500.0,18080.0,21530.0,1.191,220,18,0.082,0.919,6,1,Low Traffic,0.85,Holiday,1.35,Student Traveler,1.41,3.1,0.577,4.5,79.05,7
flight,FLT-08,SkyWings 6E-204,DEL -> BOM,5500.0,6420.0,7980.0,1.243,180,57,0.317,0.684,4,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.25,2.7,0.676,6.5,85.32,10
flight,FLT-01,JetExpress 9W-110,HYD -> MAA,3600.0,4000.0,3850.0,0.963,140,64,0.457,0.542,16,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.26,3.1,0.453,1.5,51.83,2
flight,FLT-02,JetExpress 9W-110,HYD -> MAA,3600.0,4150.0,6180.0,1.489,140,26,0.186,0.814,5,0,Low Traffic,0.85,Major Event,1.55,Last-minute Rush,0.08,2.5,0.783,11.5,100.0,16
flight,FLT-03,AeroIndia AI-801,BOM -> GOA,4200.0,4760.0,4250.0,0.893,150,53,0.353,0.646,9,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.13,2.3,0.492,6.5,64.34,5
flight,FLT-04,JetExpress 9W-110,HYD -> MAA,3600.0,4740.0,4510.0,0.951,140,22,0.157,0.84,10,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.15,1.0,0.396,3.5,49.99,4
flight,FLT-05,Vistara Line UK-821,MAA -> DEL,6400.0,8010.0,9500.0,1.186,160,50,0.312,0.685,21,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.13,0.2,0.472,1.5,53.73,2
flight,FLT-06,JetExpress 9W-445,BOM -> CCU,5800.0,7410.0,7190.0,0.97,180,15,0.083,0.918,5,1,Low Traffic,0.85,Weekend,1.15,Last-minute Rush,0.18,0.9,0.59,6.5,71.92,9
flight,FLT-07,SkyWings 6E-204,DEL -> BOM,5500.0,7690.0,7610.0,0.99,180,4,0.022,0.978,6,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.16,0.2,0.498,3.5,65.42,4
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,7630.0,9050.0,1.186,160,58,0.362,0.639,10,0,Vacation Peak,1.3,Normal Day,1.0,Last-minute Rush,0.2,0.6,0.608,4.5,74.76,7
flight,FLT-01,AeroIndia AI-801,BOM -> GOA,4200.0,4480.0,10450.0,2.333,150,61,0.407,0.595,30,0,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.24,6.8,0.775,8.5,100.0,13
flight,FLT-02,AeroIndia AI-303,DEL -> DXB,14500.0,17600.0,18950.0,1.077,220,39,0.177,0.822,1,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.25,10.9,0.711,7.5,90.59,12
flight,FLT-03,SkyWings 6E-204,DEL -> BOM,5500.0,6720.0,5900.0,0.878,180,55,0.306,0.693,2,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.08,2.2,0.547,11.5,72.13,15
flight,FLT-04,SkyWings 6E-512,BLR -> DEL,6200.0,7110.0,11130.0,1.565,180,27,0.15,0.852,2,1,Standard,1.0,Festival,1.5,Leisure Flyer,1.1,0.6,0.719,12.5,98.17,14
flight,FLT-05,AeroIndia AI-303,DEL -> DXB,14500.0,15740.0,24120.0,1.532,220,86,0.391,0.61,5,1,Standard,1.0,Festival,1.5,Student Traveler,1.42,0.7,0.561,4.5,76.75,4
flight,FLT-06,AeroIndia AI-303,DEL -> DXB,14500.0,15030.0,16820.0,1.119,220,95,0.432,0.57,35,1,Low Traffic,0.85,Weekend,1.15,Last-minute Rush,0.12,0.5,0.522,3.5,61.18,4
flight,FLT-07,AeroIndia AI-801,BOM -> GOA,4200.0,5470.0,5410.0,0.989,150,11,0.073,0.924,10,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.24,9.9,0.602,2.5,74.05,4
flight,FLT-08,Vistara Line UK-992,DEL -> BLR,6800.0,7530.0,7770.0,1.032,160,59,0.369,0.628,20,0,Standard,1.0,Normal Day,1.0,Student Traveler,1.39,0.3,0.415,3.5,54.64,2
flight,FLT-01,AeroIndia AI-801,BOM -> GOA,4200.0,5100.0,5170.0,1.014,150,31,0.207,0.79,2,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.15,0.1,0.506,5.5,66.45,6
flight,FLT-02,AeroIndia AI-303,DEL -> DXB,14500.0,18140.0,14430.0,0.795,220,47,0.214,0.786,12,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.05,0.3,0.428,6.5,54.14,5
flight,FLT-03,SkyWings 6E-204,DEL -> BOM,5500.0,6580.0,5080.0,0.772,180,54,0.3,0.698,3,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.27,9.9,0.545,8.5,65.8,8
flight,FLT-04,AeroIndia AI-801,BOM -> GOA,4200.0,4550.0,5120.0,1.125,150,32,0.213,0.79,10,0,Standard,1.0,Normal Day,1.0,Student Traveler,1.36,1.8,0.442,1.5,58.46,1
flight,FLT-05,SkyWings 6E-204,DEL -> BOM,5500.0,7100.0,14270.0,2.01,180,24,0.133,0.865,11,1,Festival Surge,1.45,Holiday,1.35,Leisure Flyer,1.11,0.8,0.731,2.5,100.0,5
flight,FLT-06,JetExpress 9W-110,HYD -> MAA,3600.0,4420.0,4540.0,1.027,140,10,0.071,0.93,5,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.13,2.6,0.553,4.5,73.45,5
flight,FLT-07,JetExpress 9W-110,HYD -> MAA,3600.0,4830.0,5470.0,1.133,140,3,0.021,0.98,7,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.11,0.8,0.623,5.5,83.77,3
flight,FLT-08,JetExpress 9W-110,HYD -> MAA,3600.0,4630.0,5590.0,1.207,140,3,0.021,0.978,2,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.12,1.5,0.705,6.5,88.58,3
flight,FLT-01,AeroIndia AI-303,DEL -> DXB,14500.0,16230.0,18500.0,1.14,220,54,0.245,0.755,20,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.09,1.2,0.48,3.5,62.24,4
flight,FLT-02,Vistara Line UK-821,MAA -> DEL,6400.0,7950.0,18560.0,2.335,160,5,0.031,0.969,9,0,Festival Surge,1.45,Major Event,1.55,Corporate Traveler,0.17,11.6,0.778,9.5,100.0,5
flight,FLT-03,AeroIndia AI-801,BOM -> GOA,4200.0,5030.0,5300.0,1.054,150,27,0.18,0.819,8,1,Standard,1.0,Weekend,1.15,Last-minute Rush,0.17,0.5,0.616,4.5,75.63,5
flight,FLT-04,AeroIndia AI-801,BOM -> GOA,4200.0,5950.0,8790.0,1.477,150,4,0.027,0.971,1,0,Standard,1.0,Major Event,1.55,Leisure Flyer,1.07,0.4,0.701,7.5,95.2,4
flight,FLT-05,SkyWings 6E-204,DEL -> BOM,5500.0,6260.0,6970.0,1.113,180,57,0.317,0.681,3,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.1,0.7,0.425,5.5,54.01,5
flight,FLT-06,JetExpress 9W-445,BOM -> CCU,5800.0,6960.0,6980.0,1.003,180,48,0.267,0.735,2,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.19,7.9,0.583,5.5,70.91,9
flight,FLT-07,SkyWings 6E-204,DEL -> BOM,5500.0,5950.0,6000.0,1.008,180,53,0.294,0.705,5,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.17,0.4,0.604,7.5,73.91,8
flight,FLT-08,AeroIndia AI-801,BOM -> GOA,4200.0,5570.0,6920.0,1.242,150,3,0.02,0.98,4,1,Standard,1.0,Weekend,1.15,Student Traveler,1.3,1.9,0.655,9.5,89.93,3
flight,FLT-01,AeroIndia AI-303,DEL -> DXB,14500.0,17160.0,20080.0,1.17,220,45,0.205,0.797,5,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.09,0.1,0.59,9.5,78.62,10
flight,FLT-02,SkyWings 6E-204,DEL -> BOM,5500.0,5840.0,5730.0,0.981,180,68,0.378,0.622,14,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.23,12.3,0.558,6.5,67.47,5
flight,FLT-03,JetExpress 9W-445,BOM -> CCU,5800.0,5670.0,5960.0,1.051,180,99,0.55,0.447,22,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.23,9.5,0.554,9.5,66.88,12
flight,FLT-04,SkyWings 6E-204,DEL -> BOM,5500.0,6670.0,5470.0,0.82,180,28,0.156,0.845,2,0,Low Traffic,0.85,Normal Day,1.0,Last-minute Rush,0.16,0.7,0.591,7.5,71.82,8
flight,FLT-05,Vistara Line UK-821,MAA -> DEL,6400.0,6830.0,7150.0,1.047,160,41,0.256,0.744,5,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.21,14.9,0.614,7.5,75.7,6
flight,FLT-06,AeroIndia AI-303,DEL -> DXB,14500.0,16470.0,22940.0,1.393,220,38,0.173,0.825,6,1,Standard,1.0,Holiday,1.35,Leisure Flyer,1.1,0.3,0.688,9.5,93.38,12
flight,FLT-07,SkyWings 6E-204,DEL -> BOM,5500.0,6930.0,7920.0,1.143,180,31,0.172,0.83,3,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.23,2.7,0.724,12.5,92.36,22
flight,FLT-08,Vistara Line UK-992,DEL -> BLR,6800.0,8650.0,6760.0,0.782,160,33,0.206,0.794,14,0,Low Traffic,0.85,Normal Day,1.0,Student Traveler,1.35,0.2,0.376,2.5,48.47,3
flight,FLT-01,AeroIndia AI-303,DEL -> DXB,14500.0,17720.0,14600.0,0.824,220,22,0.1,0.9,9,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.2,11.6,0.575,3.5,69.74,5
flight,FLT-02,Vistara Line UK-992,DEL -> BLR,6800.0,7710.0,10720.0,1.39,160,52,0.325,0.677,12,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.28,6.2,0.681,2.5,86.25,4
flight,FLT-03,SkyWings 6E-512,BLR -> DEL,6200.0,7980.0,11780.0,1.476,180,17,0.094,0.907,7,0,Standard,1.0,Major Event,1.55,Corporate Traveler,0.32,6.2,0.771,7.5,100.0,10
flight,FLT-04,AeroIndia AI-303,DEL -> DXB,14500.0,16850.0,19910.0,1.182,220,23,0.105,0.896,5,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.15,0.5,0.619,10.5,83.51,16
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,7930.0,8400.0,1.059,160,37,0.231,0.767,12,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.18,1.6,0.494,2.5,64.94,0
flight,FLT-06,Vistara Line UK-821,MAA -> DEL,6400.0,7640.0,8240.0,1.079,160,37,0.231,0.77,5,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.15,0.7,0.542,5.5,71.98,7
flight,FLT-07,JetExpress 9W-110,HYD -> MAA,3600.0,4340.0,7980.0,1.839,140,14,0.1,0.903,2,1,Standard,1.0,Major Event,1.55,Corporate Traveler,0.25,6.6,0.774,3.5,100.0,4
flight,FLT-08,AeroIndia AI-303,DEL -> DXB,14500.0,17540.0,37490.0,2.137,220,56,0.255,0.746,1,0,Festival Surge,1.45,Festival,1.5,Last-minute Rush,0.11,3.6,0.781,7.5,100.0,12
flight,FLT-01,JetExpress 9W-445,BOM -> CCU,5800.0,6150.0,5420.0,0.881,180,94,0.522,0.479,19,0,Low Traffic,0.85,Normal Day,1.0,Corporate Traveler,0.24,13.3,0.481,1.5,55.89,1
flight,FLT-02,JetExpress 9W-445,BOM -> CCU,5800.0,6700.0,6070.0,0.906,180,63,0.35,0.648,25,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.05,0.3,0.382,2.5,47.18,3
flight,FLT-03,SkyWings 6E-512,BLR -> DEL,6200.0,7600.0,18860.0,2.482,180,4,0.022,0.98,6,0,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.27,4.0,0.773,7.5,100.0,4
flight,FLT-04,Vistara Line UK-821,MAA -> DEL,6400.0,8230.0,7590.0,0.922,160,29,0.181,0.817,1,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.07,3.0,0.538,5.5,70.66,6
flight,FLT-05,JetExpress 9W-110,HYD -> MAA,3600.0,3680.0,7200.0,1.957,140,27,0.193,0.804,5,1,Vacation Peak,1.3,Weekend,1.15,Student Traveler,1.39,2.5,0.717,6.5,100.0,11
flight,FLT-06,SkyWings 6E-204,DEL -> BOM,5500.0,6070.0,6760.0,1.114,180,68,0.378,0.62,33,1,Standard,1.0,Weekend,1.15,Student Traveler,1.36,1.4,0.465,4.5,61.91,5
flight,FLT-07,SkyWings 6E-512,BLR -> DEL,6200.0,7130.0,19380.0,2.718,180,48,0.267,0.732,17,1,Festival Surge,1.45,Festival,1.5,Leisure Flyer,1.07,1.6,0.733,9.5,100.0,11
flight,FLT-08,SkyWings 6E-512,BLR -> DEL,6200.0,6660.0,5960.0,0.895,180,81,0.45,0.551,7,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.06,0.2,0.417,3.5,52.52,2
flight,FLT-01,Vistara Line UK-992,DEL -> BLR,6800.0,7960.0,8240.0,1.035,160,37,0.231,0.766,5,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.22,22.4,0.686,8.5,86.6,12
flight,FLT-02,Vistara Line UK-821,MAA -> DEL,6400.0,7080.0,7540.0,1.065,160,55,0.344,0.655,13,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.18,8.6,0.584,4.5,70.91,6
flight,FLT-03,Vistara Line UK-821,MAA -> DEL,6400.0,8260.0,8050.0,0.975,160,3,0.019,0.98,4,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.21,11.0,0.74,10.5,94.57,3
flight,FLT-04,JetExpress 9W-110,HYD -> MAA,3600.0,3860.0,4310.0,1.117,140,26,0.186,0.813,6,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.17,6.7,0.599,2.5,73.11,1
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,7310.0,9250.0,1.265,160,55,0.344,0.653,22,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.17,2.8,0.528,2.5,69.94,2
flight,FLT-06,SkyWings 6E-204,DEL -> BOM,5500.0,5550.0,5380.0,0.969,180,99,0.55,0.449,43,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.07,0.4,0.346,2.5,41.88,2
flight,FLT-07,SkyWings 6E-204,DEL -> BOM,5500.0,6880.0,9200.0,1.337,180,14,0.078,0.92,12,0,Vacation Peak,1.3,Normal Day,1.0,Leisure Flyer,1.07,0.5,0.603,2.5,80.44,2
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,7640.0,8110.0,1.062,160,31,0.194,0.809,2,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.26,7.4,0.62,7.5,76.97,8
flight,FLT-01,Vistara Line UK-821,MAA -> DEL,6400.0,8310.0,6240.0,0.751,160,5,0.031,0.972,1,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.18,2.1,0.459,6.5,59.74,4
flight,FLT-02,Vistara Line UK-821,MAA -> DEL,6400.0,7560.0,16320.0,2.159,160,42,0.263,0.74,4,0,Festival Surge,1.45,Major Event,1.55,Corporate Traveler,0.28,3.1,0.773,7.5,100.0,12
flight,FLT-03,JetExpress 9W-445,BOM -> CCU,5800.0,6570.0,7070.0,1.076,180,65,0.361,0.637,4,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.18,0.2,0.632,7.5,78.12,9
flight,FLT-04,SkyWings 6E-204,DEL -> BOM,5500.0,5080.0,4150.0,0.817,180,142,0.789,0.213,45,0,Standard,1.0,Normal Day,1.0,Last-minute Rush,0.12,0.2,0.315,1.5,30.19,1
flight,FLT-05,Vistara Line UK-821,MAA -> DEL,6400.0,7660.0,16540.0,2.159,160,26,0.163,0.838,5,0,Festival Surge,1.45,Festival,1.5,Leisure Flyer,1.12,0.7,0.731,6.5,100.0,9
flight,FLT-06,JetExpress 9W-445,BOM -> CCU,5800.0,7440.0,16660.0,2.239,180,4,0.022,0.98,2,0,Festival Surge,1.45,Major Event,1.55,Leisure Flyer,1.11,0.4,0.731,8.5,100.0,4
flight,FLT-07,JetExpress 9W-110,HYD -> MAA,3600.0,4440.0,10030.0,2.259,140,8,0.057,0.943,3,1,Festival Surge,1.45,Festival,1.5,Corporate Traveler,0.24,10.6,0.775,7.5,100.0,8
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,7850.0,7920.0,1.009,160,19,0.119,0.883,2,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.07,0.5,0.533,7.5,70.02,11
flight,FLT-01,SkyWings 6E-204,DEL -> BOM,5500.0,6000.0,6930.0,1.155,180,72,0.4,0.602,5,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.24,5.7,0.585,7.5,71.56,12
flight,FLT-02,Vistara Line UK-821,MAA -> DEL,6400.0,7220.0,7290.0,1.01,160,37,0.231,0.766,9,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.11,1.9,0.452,1.5,58.06,1
flight,FLT-03,SkyWings 6E-204,DEL -> BOM,5500.0,5830.0,5350.0,0.918,180,65,0.361,0.641,7,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.04,3.6,0.375,1.5,46.01,1
flight,FLT-04,Vistara Line UK-821,MAA -> DEL,6400.0,7010.0,10750.0,1.534,160,69,0.431,0.566,17,1,Vacation Peak,1.3,Weekend,1.15,Corporate Traveler,0.22,16.7,0.711,2.5,90.27,4
flight,FLT-05,JetExpress 9W-445,BOM -> CCU,5800.0,7180.0,9620.0,1.34,180,14,0.078,0.92,6,0,Vacation Peak,1.3,Normal Day,1.0,Corporate Traveler,0.29,4.4,0.684,1.5,86.82,1
flight,FLT-06,SkyWings 6E-512,BLR -> DEL,6200.0,8000.0,14500.0,1.812,180,4,0.022,0.98,1,0,Standard,1.0,Major Event,1.55,Corporate Traveler,0.26,10.2,0.774,3.5,100.0,4
flight,FLT-07,JetExpress 9W-445,BOM -> CCU,5800.0,7080.0,8470.0,1.196,180,15,0.083,0.915,8,0,Vacation Peak,1.3,Normal Day,1.0,Leisure Flyer,1.09,0.7,0.565,2.5,74.93,3
flight,FLT-08,AeroIndia AI-303,DEL -> DXB,14500.0,16990.0,17300.0,1.018,220,62,0.282,0.717,3,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.05,0.1,0.514,5.5,66.95,7
flight,FLT-01,AeroIndia AI-801,BOM -> GOA,4200.0,4750.0,6250.0,1.316,150,22,0.147,0.855,5,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.06,3.9,0.598,5.5,79.66,6
flight,FLT-02,JetExpress 9W-445,BOM -> CCU,5800.0,7040.0,13680.0,1.943,180,4,0.022,0.98,6,1,Vacation Peak,1.3,Weekend,1.15,Last-minute Rush,0.1,1.7,0.782,2.5,100.0,4
flight,FLT-03,Vistara Line UK-821,MAA -> DEL,6400.0,7360.0,7880.0,1.071,160,38,0.237,0.763,1,0,Standard,1.0,Normal Day,1.0,Leisure Flyer,1.09,1.2,0.538,6.5,70.84,8
flight,FLT-04,AeroIndia AI-801,BOM -> GOA,4200.0,5480.0,7090.0,1.294,150,9,0.06,0.94,3,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.08,2.0,0.675,5.5,91.33,6
flight,FLT-05,JetExpress 9W-110,HYD -> MAA,3600.0,4210.0,9920.0,2.356,140,27,0.193,0.808,6,0,Festival Surge,1.45,Major Event,1.55,Student Traveler,1.4,2.6,0.717,3.5,100.0,4
flight,FLT-06,Vistara Line UK-821,MAA -> DEL,6400.0,8340.0,6990.0,0.838,160,12,0.075,0.926,1,0,Low Traffic,0.85,Normal Day,1.0,Leisure Flyer,1.11,0.5,0.528,9.5,69.45,12
flight,FLT-07,JetExpress 9W-445,BOM -> CCU,5800.0,6510.0,6950.0,1.068,180,40,0.222,0.779,8,1,Low Traffic,0.85,Weekend,1.15,Student Traveler,1.37,4.3,0.512,3.5,69.12,1
flight,FLT-08,JetExpress 9W-110,HYD -> MAA,3600.0,4490.0,6920.0,1.541,140,18,0.129,0.874,2,1,Standard,1.0,Major Event,1.55,Leisure Flyer,1.11,1.6,0.723,10.5,98.79,18
flight,FLT-01,Vistara Line UK-821,MAA -> DEL,6400.0,7930.0,9620.0,1.213,160,22,0.138,0.86,8,0,Standard,1.0,Normal Day,1.0,Student Traveler,1.37,0.8,0.498,4.5,66.91,2
flight,FLT-02,JetExpress 9W-110,HYD -> MAA,3600.0,4140.0,7040.0,1.7,140,58,0.414,0.589,9,0,Festival Surge,1.45,Holiday,1.35,Last-minute Rush,0.19,0.6,0.777,6.5,100.0,9
flight,FLT-03,JetExpress 9W-110,HYD -> MAA,3600.0,4440.0,7670.0,1.727,140,3,0.021,0.98,3,1,Standard,1.0,Festival,1.5,Leisure Flyer,1.06,2.2,0.734,8.5,100.0,3
flight,FLT-04,AeroIndia AI-801,BOM -> GOA,4200.0,5770.0,6020.0,1.043,150,8,0.053,0.944,3,1,Low Traffic,0.85,Weekend,1.15,Corporate Traveler,0.2,7.1,0.636,6.5,78.83,8
flight,FLT-05,Vistara Line UK-992,DEL -> BLR,6800.0,8110.0,17790.0,2.194,160,42,0.263,0.739,19,0,Festival Surge,1.45,Major Event,1.55,Corporate Traveler,0.26,3.5,0.774,4.5,100.0,6
flight,FLT-06,JetExpress 9W-110,HYD -> MAA,3600.0,4180.0,4610.0,1.103,140,33,0.236,0.766,32,1,Standard,1.0,Weekend,1.15,Corporate Traveler,0.21,6.1,0.556,4.5,67.0,6
flight,FLT-07,JetExpress 9W-445,BOM -> CCU,5800.0,8110.0,7490.0,0.924,180,4,0.022,0.98,1,1,Low Traffic,0.85,Weekend,1.15,Leisure Flyer,1.11,0.4,0.563,6.5,74.8,4
flight,FLT-08,Vistara Line UK-821,MAA -> DEL,6400.0,7940.0,6900.0,0.869,160,18,0.113,0.886,1,0,Low Traffic,0.85,Normal Day,1.0,Student Traveler,1.35,1.7,0.524,9.5,70.7,11
flight,FLT-01,Vistara Line UK-992,DEL -> BLR,6800.0,8180.0,12510.0,1.529,160,33,0.206,0.794,10,0,Vacation Peak,1.3,Normal Day,1.0,Last-minute Rush,0.08,0.2,0.718,4.5,90.36,6
flight,FLT-02,SkyWings 6E-204,DEL -> BOM,5500.0,7090.0,8550.0,1.206,180,34,0.189,0.809,6,1,Standard,1.0,Weekend,1.15,Leisure Flyer,1.1,0.9,0.559,2.5,74.14,1
flight,FLT-03,Vistara Line UK-821,MAA -> DEL,6400.0,8010.0,8920.0,1.114,160,31,0.194,0.809,1,0,Standard,1.0,Normal Day,1.0,Corporate Traveler,0.24,11.0,0.712,9.5,90.56,14
