domain,item_id,item_name,sub_type,base_price,current_price,competitor_price,price_ratio,total_capacity,inventory_remaining,inventory_ratio,occupancy_rate,days_remaining,is_weekend,season,season_multiplier,special_event,event_multiplier,customer_segment,price_sensitivity,purchase_frequency,conversion_rate,booking_velocity,demand_score,units_booked
product,PRD-08,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,17700.0,20750.0,1.172,45,24,0.533,0.467,6,0,Summer Off-peak,0.85,Normal Day,1.0,Bargain Hunter,1.65,0.3,0.337,1.5,40.8,0
product,PRD-01,Noise-Cancelling Headphones Pro,Electronics,4500.0,4450.0,6340.0,1.425,150,116,0.773,0.227,12,0,Festive Sale,1.4,Festival,1.4,Loyal Customer,0.49,12.8,0.653,5.5,84.56,7
product,PRD-02,Noise-Cancelling Headphones Pro,Electronics,4500.0,4430.0,5680.0,1.282,150,77,0.513,0.487,26,1,Regular,1.0,Flash Deal,1.35,Loyal Customer,0.56,2.4,0.579,7.5,72.58,12
product,PRD-03,Noise-Cancelling Headphones Pro,Electronics,4500.0,4200.0,6830.0,1.626,150,105,0.7,0.3,10,0,Festive Sale,1.4,Major Event,1.5,Prime Member,0.68,8.6,0.648,2.5,85.33,4
product,PRD-04,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1110.0,1150.0,1.036,250,210,0.84,0.16,28,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.26,0.8,0.405,3.5,40.43,3
product,PRD-05,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1190.0,1770.0,1.487,300,203,0.677,0.323,27,0,Year End,1.3,Major Event,1.5,Bargain Hunter,1.57,1.2,0.545,6.5,75.47,11
product,PRD-06,Premium Running Shoes,Apparel,3900.0,4040.0,4950.0,1.225,110,64,0.582,0.418,36,0,Year End,1.3,Festival,1.4,Impulse Buyer,0.52,0.3,0.586,5.5,73.44,6
product,PRD-07,Noise-Cancelling Headphones Pro,Electronics,4500.0,4620.0,6720.0,1.455,150,92,0.613,0.387,15,0,Festive Sale,1.4,Festival,1.4,Prime Member,0.74,2.4,0.609,3.5,79.23,5
product,PRD-08,Ergonomic Mesh Office Chair,Furniture,8900.0,8710.0,9180.0,1.054,60,38,0.633,0.367,40,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.41,0.5,0.397,3.5,40.33,1
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5110.0,4960.0,0.971,80,51,0.637,0.363,4,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.44,10.8,0.473,3.5,53.54,4
product,PRD-02,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18260.0,20610.0,1.129,45,30,0.667,0.333,40,0,Regular,1.0,Weekend,1.1,Bargain Hunter,1.58,0.5,0.34,2.5,40.66,2
product,PRD-03,Noise-Cancelling Headphones Pro,Electronics,4500.0,4380.0,7020.0,1.603,150,136,0.907,0.093,27,0,Festive Sale,1.4,Major Event,1.5,Prime Member,0.67,7.0,0.563,1.5,70.83,2
product,PRD-04,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1270.0,1140.0,0.898,300,15,0.05,0.95,20,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.56,2.2,0.391,5.5,49.18,3
product,PRD-05,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1090.0,1060.0,0.972,250,105,0.42,0.58,6,0,Summer Off-peak,0.85,Normal Day,1.0,Bargain Hunter,1.58,0.2,0.305,2.5,34.65,1
product,PRD-06,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1170.0,1170.0,1.0,300,184,0.613,0.387,31,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.4,1.1,0.41,0.5,42.55,0
product,PRD-07,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19370.0,18250.0,0.942,45,31,0.689,0.311,26,0,Regular,1.0,Normal Day,1.0,Prime Member,0.64,5.8,0.401,5.5,43.0,8
product,PRD-08,Smart Fitness Tracker Band,Wearables,2800.0,2700.0,3640.0,1.348,200,164,0.82,0.18,12,1,Year End,1.3,Flash Deal,1.35,Bargain Hunter,1.62,0.2,0.49,4.5,66.5,6
product,PRD-01,Premium Running Shoes,Apparel,3900.0,3930.0,5960.0,1.517,110,37,0.336,0.664,29,0,Year End,1.3,Festival,1.4,Loyal Customer,0.47,1.9,0.687,8.5,90.22,13
product,PRD-02,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1090.0,1150.0,1.055,250,129,0.516,0.484,19,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.51,7.3,0.502,6.5,59.01,3
product,PRD-03,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1060.0,1420.0,1.34,250,168,0.672,0.328,28,1,Regular,1.0,Festival,1.4,Prime Member,0.69,3.1,0.607,6.5,78.54,7
product,PRD-04,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18860.0,26100.0,1.384,45,16,0.356,0.644,33,1,Regular,1.0,Festival,1.4,Impulse Buyer,0.39,0.4,0.659,4.5,84.67,8
product,PRD-05,Smart Fitness Tracker Band,Wearables,2800.0,2670.0,2860.0,1.071,200,45,0.225,0.775,37,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.41,2.5,0.531,3.5,63.14,4
product,PRD-06,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5240.0,6030.0,1.151,80,57,0.713,0.287,31,0,Regular,1.0,Weekend,1.1,Bargain Hunter,1.48,1.6,0.375,3.5,45.65,2
product,PRD-07,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1170.0,1310.0,1.12,300,43,0.143,0.857,35,0,Summer Off-peak,0.85,Normal Day,1.0,Loyal Customer,0.48,7.7,0.544,3.5,65.99,4
product,PRD-08,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5230.0,5770.0,1.103,80,13,0.163,0.838,41,0,Summer Off-peak,0.85,Weekend,1.1,Bargain Hunter,1.54,1.7,0.4,3.5,50.47,2
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5100.0,7930.0,1.555,80,71,0.887,0.113,20,0,Festive Sale,1.4,Major Event,1.5,Prime Member,0.69,4.4,0.602,7.5,77.58,9
product,PRD-02,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18910.0,24780.0,1.31,45,15,0.333,0.667,9,1,Regular,1.0,Festival,1.4,Impulse Buyer,0.34,1.0,0.615,3.5,76.87,5
product,PRD-03,Ergonomic Mesh Office Chair,Furniture,8900.0,9320.0,8230.0,0.883,60,17,0.283,0.717,17,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.51,2.6,0.455,2.5,51.04,3
product,PRD-04,Noise-Cancelling Headphones Pro,Electronics,4500.0,4530.0,6700.0,1.479,150,42,0.28,0.72,39,0,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.59,0.3,0.552,4.5,76.83,3
product,PRD-05,Noise-Cancelling Headphones Pro,Electronics,4500.0,4320.0,4750.0,1.1,150,128,0.853,0.147,17,0,Regular,1.0,Weekend,1.1,Prime Member,0.63,4.4,0.438,1.5,49.25,1
product,PRD-06,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5030.0,5490.0,1.091,80,47,0.588,0.412,2,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.45,1.6,0.431,0.5,46.49,0
product,PRD-07,Ergonomic Mesh Office Chair,Furniture,8900.0,8800.0,11330.0,1.288,60,40,0.667,0.333,10,1,Festive Sale,1.4,Festival,1.4,Prime Member,0.78,5.9,0.583,6.5,75.06,9
product,PRD-08,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19430.0,17980.0,0.925,45,7,0.156,0.844,6,0,Regular,1.0,Normal Day,1.0,Prime Member,0.68,3.6,0.386,1.5,40.78,1
product,PRD-01,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18280.0,21440.0,1.173,45,7,0.156,0.844,41,0,Summer Off-peak,0.85,Weekend,1.1,Prime Member,0.71,4.5,0.466,3.5,54.61,0
product,PRD-02,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1130.0,1180.0,1.044,250,178,0.712,0.288,39,0,Regular,1.0,Weekend,1.1,Prime Member,0.69,3.8,0.417,3.5,46.14,5
product,PRD-03,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5110.0,6650.0,1.301,80,63,0.787,0.213,42,1,Regular,1.0,Flash Deal,1.35,Loyal Customer,0.44,0.9,0.595,6.5,74.26,6
product,PRD-04,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1190.0,1830.0,1.538,300,43,0.143,0.857,15,0,Year End,1.3,Major Event,1.5,Prime Member,0.73,9.5,0.674,3.5,90.11,5
product,PRD-05,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1050.0,1450.0,1.381,250,128,0.512,0.488,12,1,Regular,1.0,Flash Deal,1.35,Prime Member,0.76,1.6,0.647,9.5,85.92,11
product,PRD-06,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19050.0,18590.0,0.976,45,20,0.444,0.556,15,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.53,3.7,0.408,3.5,43.31,4
product,PRD-07,Premium Running Shoes,Apparel,3900.0,3800.0,4050.0,1.066,110,80,0.727,0.273,11,0,Regular,1.0,Normal Day,1.0,Prime Member,0.66,5.6,0.449,2.5,51.37,3
product,PRD-08,Premium Running Shoes,Apparel,3900.0,4040.0,3700.0,0.916,110,73,0.664,0.336,26,0,Regular,1.0,Normal Day,1.0,Prime Member,0.76,5.5,0.404,4.5,44.57,4
product,PRD-01,Ergonomic Mesh Office Chair,Furniture,8900.0,9100.0,11020.0,1.211,60,39,0.65,0.35,38,1,Regular,1.0,Flash Deal,1.35,Bargain Hunter,1.61,2.1,0.527,8.5,72.66,6
product,PRD-02,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5370.0,6190.0,1.153,80,76,0.95,0.05,5,0,Regular,1.0,Weekend,1.1,Bargain Hunter,1.53,1.9,0.292,1.5,32.04,1
product,PRD-03,Premium Running Shoes,Apparel,3900.0,3860.0,5610.0,1.453,110,61,0.555,0.445,33,0,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.55,1.3,0.554,5.5,76.77,6
product,PRD-04,Smart Fitness Tracker Band,Wearables,2800.0,2880.0,3070.0,1.066,200,141,0.705,0.295,23,0,Regular,1.0,Weekend,1.1,Bargain Hunter,1.69,0.6,0.385,2.5,49.28,3
product,PRD-05,Smart Fitness Tracker Band,Wearables,2800.0,2870.0,2840.0,0.99,200,161,0.805,0.195,4,0,Regular,1.0,Normal Day,1.0,Prime Member,0.71,2.6,0.412,1.5,45.47,1
product,PRD-06,Smart Fitness Tracker Band,Wearables,2800.0,2850.0,2810.0,0.986,200,166,0.83,0.17,17,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.61,3.7,0.289,4.5,32.18,1
product,PRD-07,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1200.0,1230.0,1.025,300,125,0.417,0.583,26,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.65,0.2,0.354,4.5,43.53,3
product,PRD-08,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1100.0,1480.0,1.345,250,160,0.64,0.36,17,1,Year End,1.3,Festival,1.4,Loyal Customer,0.45,7.8,0.639,6.5,81.78,10
product,PRD-01,Noise-Cancelling Headphones Pro,Electronics,4500.0,4480.0,4710.0,1.051,150,85,0.567,0.433,23,0,Regular,1.0,Weekend,1.1,Bargain Hunter,1.59,0.6,0.359,4.5,43.9,1
product,PRD-02,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1120.0,1190.0,1.062,250,139,0.556,0.444,2,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.52,0.2,0.389,4.5,48.39,4
product,PRD-03,Ergonomic Mesh Office Chair,Furniture,8900.0,8700.0,13430.0,1.544,60,8,0.133,0.867,17,0,Year End,1.3,Major Event,1.5,Bargain Hunter,1.65,0.9,0.598,8.5,85.08,8
product,PRD-04,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5100.0,5330.0,1.045,80,45,0.562,0.438,10,0,Regular,1.0,Normal Day,1.0,Prime Member,0.64,11.2,0.523,4.5,63.72,5
product,PRD-05,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1060.0,1770.0,1.67,250,47,0.188,0.812,1,0,Festive Sale,1.4,Major Event,1.5,Prime Member,0.76,2.6,0.675,6.5,90.6,9
product,PRD-06,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1110.0,1140.0,1.027,250,168,0.672,0.328,37,0,Regular,1.0,Normal Day,1.0,Prime Member,0.68,2.1,0.424,3.5,47.25,3
product,PRD-07,Premium Running Shoes,Apparel,3900.0,4240.0,4130.0,0.974,110,33,0.3,0.7,31,0,Summer Off-peak,0.85,Normal Day,1.0,Prime Member,0.71,9.2,0.428,1.5,48.16,2
product,PRD-08,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5300.0,4860.0,0.917,80,32,0.4,0.6,44,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.39,1.7,0.385,1.5,38.13,2
product,PRD-01,Noise-Cancelling Headphones Pro,Electronics,4500.0,4530.0,5130.0,1.132,150,90,0.6,0.4,5,0,Regular,1.0,Normal Day,1.0,Prime Member,0.62,2.4,0.418,1.5,45.65,2
product,PRD-02,Noise-Cancelling Headphones Pro,Electronics,4500.0,4500.0,7320.0,1.627,150,98,0.653,0.347,22,0,Year End,1.3,Major Event,1.5,Prime Member,0.68,7.0,0.632,8.5,82.64,12
product,PRD-03,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1160.0,1580.0,1.362,300,261,0.87,0.13,16,1,Regular,1.0,Flash Deal,1.35,Prime Member,0.78,4.7,0.646,8.5,85.9,11
product,PRD-04,Smart Fitness Tracker Band,Wearables,2800.0,2810.0,3720.0,1.324,200,156,0.78,0.22,11,0,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.58,1.5,0.521,5.5,71.43,2
product,PRD-05,Smart Fitness Tracker Band,Wearables,2800.0,2740.0,3010.0,1.099,200,100,0.5,0.5,44,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.53,0.9,0.384,2.5,47.63,3
product,PRD-06,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1230.0,1660.0,1.35,300,115,0.383,0.617,17,0,Festive Sale,1.4,Festival,1.4,Loyal Customer,0.57,5.3,0.698,7.5,92.83,9
product,PRD-07,Smart Fitness Tracker Band,Wearables,2800.0,2660.0,2670.0,1.004,200,27,0.135,0.865,6,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.66,0.2,0.431,3.5,56.78,5
product,PRD-08,Premium Running Shoes,Apparel,3900.0,3870.0,4450.0,1.15,110,24,0.218,0.782,18,0,Regular,1.0,Weekend,1.1,Bargain Hunter,1.65,1.3,0.409,1.5,52.89,1
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5520.0,5010.0,0.908,80,58,0.725,0.275,10,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.41,1.7,0.501,6.5,57.98,8
product,PRD-02,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5290.0,7280.0,1.376,80,57,0.713,0.287,12,0,Festive Sale,1.4,Festival,1.4,Impulse Buyer,0.32,1.1,0.629,5.5,79.0,4
product,PRD-03,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1130.0,1020.0,0.903,250,187,0.748,0.252,34,0,Regular,1.0,Normal Day,1.0,Prime Member,0.69,5.5,0.392,2.5,41.9,2
product,PRD-04,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5080.0,5460.0,1.075,80,55,0.688,0.312,19,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.6,1.4,0.414,3.5,53.41,3
product,PRD-05,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18170.0,19720.0,1.085,45,38,0.844,0.156,36,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.37,0.5,0.438,4.5,47.03,5
product,PRD-06,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1290.0,1670.0,1.295,300,156,0.52,0.48,22,0,Festive Sale,1.4,Major Event,1.5,Prime Member,0.68,5.9,0.618,4.5,80.31,5
product,PRD-07,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,20010.0,27550.0,1.377,45,17,0.378,0.622,28,0,Year End,1.3,Major Event,1.5,Prime Member,0.69,3.9,0.612,4.5,79.3,5
product,PRD-08,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1230.0,1470.0,1.195,300,273,0.91,0.09,29,1,Regular,1.0,Festival,1.4,Prime Member,0.66,1.8,0.541,3.5,67.01,3
product,PRD-01,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1090.0,1110.0,1.018,250,103,0.412,0.588,42,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.47,4.1,0.47,5.5,53.23,3
product,PRD-02,Smart Fitness Tracker Band,Wearables,2800.0,2770.0,2920.0,1.054,200,103,0.515,0.485,19,0,Regular,1.0,Normal Day,1.0,Prime Member,0.67,2.9,0.42,2.5,46.5,2
product,PRD-03,Ergonomic Mesh Office Chair,Furniture,8900.0,9210.0,11610.0,1.261,60,42,0.7,0.3,39,1,Regular,1.0,Festival,1.4,Bargain Hunter,1.66,1.1,0.497,3.5,68.07,2
product,PRD-04,Premium Running Shoes,Apparel,3900.0,3920.0,4160.0,1.061,110,23,0.209,0.791,25,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.57,2.0,0.347,0.5,41.65,1
product,PRD-05,Noise-Cancelling Headphones Pro,Electronics,4500.0,4490.0,4460.0,0.993,150,47,0.313,0.687,6,0,Regular,1.0,Normal Day,1.0,Prime Member,0.65,8.9,0.469,3.5,54.7,4
product,PRD-06,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1170.0,1680.0,1.436,250,204,0.816,0.184,8,0,Year End,1.3,Major Event,1.5,Impulse Buyer,0.35,1.1,0.681,11.5,88.19,11
product,PRD-07,Ergonomic Mesh Office Chair,Furniture,8900.0,8690.0,9220.0,1.061,60,38,0.633,0.367,26,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.51,1.5,0.442,4.5,48.82,3
product,PRD-08,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1260.0,1260.0,1.0,300,233,0.777,0.223,26,0,Regular,1.0,Normal Day,1.0,Prime Member,0.67,2.1,0.464,6.5,54.03,7
product,PRD-01,Noise-Cancelling Headphones Pro,Electronics,4500.0,4580.0,4690.0,1.024,150,108,0.72,0.28,20,0,Regular,1.0,Weekend,1.1,Prime Member,0.64,8.5,0.511,5.5,61.75,8
product,PRD-02,Premium Running Shoes,Apparel,3900.0,3860.0,5900.0,1.528,110,81,0.736,0.264,9,0,Year End,1.3,Festival,1.4,Loyal Customer,0.49,6.8,0.691,10.5,91.11,16
product,PRD-03,Premium Running Shoes,Apparel,3900.0,3750.0,4100.0,1.093,110,93,0.845,0.155,43,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.66,2.5,0.354,3.5,43.62,3
product,PRD-04,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5060.0,7680.0,1.518,80,33,0.412,0.588,27,0,Year End,1.3,Major Event,1.5,Bargain Hunter,1.61,0.3,0.537,4.5,74.41,5
product,PRD-05,Smart Fitness Tracker Band,Wearables,2800.0,2870.0,4090.0,1.425,200,68,0.34,0.66,33,0,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.61,2.5,0.561,5.5,78.46,3
product,PRD-06,Ergonomic Mesh Office Chair,Furniture,8900.0,8850.0,9650.0,1.09,60,33,0.55,0.45,15,0,Summer Off-peak,0.85,Normal Day,1.0,Impulse Buyer,0.46,1.6,0.464,3.5,52.14,4
product,PRD-07,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19170.0,27190.0,1.418,45,18,0.4,0.6,8,0,Festive Sale,1.4,Festival,1.4,Impulse Buyer,0.4,3.4,0.695,8.5,90.88,9
product,PRD-08,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18210.0,17820.0,0.979,45,31,0.689,0.311,44,0,Regular,1.0,Normal Day,1.0,Impulse Buyer,0.4,0.5,0.343,3.5,31.03,2
product,PRD-01,Premium Running Shoes,Apparel,3900.0,3910.0,5920.0,1.514,110,44,0.4,0.6,41,0,Year End,1.3,Major Event,1.5,Impulse Buyer,0.4,1.2,0.686,8.5,89.43,12
product,PRD-02,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5430.0,6480.0,1.193,80,67,0.838,0.162,21,1,Festive Sale,1.4,Flash Deal,1.35,Prime Member,0.69,4.0,0.577,6.5,73.27,10
product,PRD-03,Smart Fitness Tracker Band,Wearables,2800.0,2830.0,3480.0,1.23,200,93,0.465,0.535,39,1,Festive Sale,1.4,Flash Deal,1.35,Impulse Buyer,0.45,0.4,0.63,5.5,80.37,6
product,PRD-04,Premium Running Shoes,Apparel,3900.0,4210.0,5910.0,1.404,110,58,0.527,0.473,15,0,Festive Sale,1.4,Major Event,1.5,Loyal Customer,0.47,4.3,0.606,4.5,76.48,6
product,PRD-05,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18250.0,22580.0,1.237,45,32,0.711,0.289,25,1,Year End,1.3,Flash Deal,1.35,Impulse Buyer,0.3,0.5,0.636,4.5,80.07,7
product,PRD-06,Ergonomic Mesh Office Chair,Furniture,8900.0,9290.0,9140.0,0.984,60,21,0.35,0.65,29,0,Regular,1.0,Normal Day,1.0,Prime Member,0.7,5.5,0.403,2.5,43.91,1
product,PRD-07,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5200.0,6090.0,1.171,80,54,0.675,0.325,23,0,Summer Off-peak,0.85,Weekend,1.1,Impulse Buyer,0.51,1.0,0.414,2.5,44.19,2
product,PRD-08,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1130.0,1030.0,0.912,250,153,0.612,0.388,43,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.61,1.3,0.339,3.5,40.71,3
product,PRD-01,Smart Fitness Tracker Band,Wearables,2800.0,2820.0,2880.0,1.021,200,129,0.645,0.355,24,0,Regular,1.0,Normal Day,1.0,Prime Member,0.68,5.9,0.464,5.5,54.04,6
product,PRD-02,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19520.0,28090.0,1.439,45,29,0.644,0.356,8,0,Year End,1.3,Major Event,1.5,Prime Member,0.7,2.8,0.595,6.5,76.55,9
product,PRD-03,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1220.0,1850.0,1.516,300,186,0.62,0.38,15,0,Festive Sale,1.4,Major Event,1.5,Prime Member,0.69,8.1,0.645,7.5,84.87,12
product,PRD-04,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18430.0,18190.0,0.987,45,28,0.622,0.378,14,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.56,5.9,0.443,2.5,49.53,2
product,PRD-05,Ergonomic Mesh Office Chair,Furniture,8900.0,8470.0,8960.0,1.058,60,48,0.8,0.2,29,0,Summer Off-peak,0.85,Normal Day,1.0,Bargain Hunter,1.57,2.6,0.356,5.5,43.28,5
product,PRD-06,Ergonomic Mesh Office Chair,Furniture,8900.0,8180.0,12250.0,1.498,60,41,0.683,0.317,34,0,Year End,1.3,Festival,1.4,Bargain Hunter,1.59,1.1,0.464,3.5,61.79,3
product,PRD-07,Ergonomic Mesh Office Chair,Furniture,8900.0,9210.0,11360.0,1.233,60,56,0.933,0.067,41,0,Festive Sale,1.4,Festival,1.4,Loyal Customer,0.55,5.3,0.52,2.5,62.47,2
product,PRD-08,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5200.0,5830.0,1.121,80,72,0.9,0.1,37,0,Regular,1.0,Weekend,1.1,Prime Member,0.79,7.7,0.407,5.5,45.26,5
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5330.0,5510.0,1.034,80,47,0.588,0.412,24,0,Summer Off-peak,0.85,Normal Day,1.0,Prime Member,0.69,6.3,0.407,3.5,44.47,3
product,PRD-02,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1150.0,1280.0,1.113,300,254,0.847,0.153,25,0,Regular,1.0,Normal Day,1.0,Prime Member,0.73,2.4,0.468,5.5,55.14,2
product,PRD-03,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5030.0,5340.0,1.062,80,51,0.637,0.363,28,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.55,4.9,0.473,4.5,54.46,4
product,PRD-04,Noise-Cancelling Headphones Pro,Electronics,4500.0,4560.0,4810.0,1.055,150,30,0.2,0.8,13,0,Summer Off-peak,0.85,Normal Day,1.0,Bargain Hunter,1.58,0.4,0.35,1.5,42.27,0
product,PRD-05,Ergonomic Mesh Office Chair,Furniture,8900.0,9240.0,10180.0,1.102,60,38,0.633,0.367,23,0,Regular,1.0,Weekend,1.1,Bargain Hunter,1.63,0.3,0.337,3.5,40.55,2
product,PRD-06,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19450.0,18290.0,0.94,45,23,0.511,0.489,14,0,Summer Off-peak,0.85,Normal Day,1.0,Impulse Buyer,0.43,0.8,0.418,2.5,44.1,3
product,PRD-07,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,19150.0,18450.0,0.963,45,41,0.911,0.089,23,0,Regular,1.0,Normal Day,1.0,Loyal Customer,0.49,8.0,0.431,2.5,46.81,2
product,PRD-08,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1190.0,1700.0,1.429,250,152,0.608,0.392,15,0,Festive Sale,1.4,Major Event,1.5,Bargain Hunter,1.58,0.3,0.562,8.5,78.42,11
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5200.0,5150.0,0.99,80,35,0.438,0.562,6,0,Regular,1.0,Normal Day,1.0,Bargain Hunter,1.61,0.5,0.322,3.5,37.78,3
product,PRD-02,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,18070.0,21480.0,1.189,45,24,0.533,0.467,39,0,Regular,1.0,Weekend,1.1,Prime Member,0.69,6.7,0.504,6.5,60.94,7
product,PRD-03,Noise-Cancelling Headphones Pro,Electronics,4500.0,4710.0,6480.0,1.376,150,135,0.9,0.1,11,0,Festive Sale,1.4,Major Event,1.5,Bargain Hunter,1.53,1.6,0.555,7.5,76.77,7
product,PRD-04,Smart Fitness Tracker Band,Wearables,2800.0,2710.0,3680.0,1.358,200,50,0.25,0.75,25,1,Festive Sale,1.4,Flash Deal,1.35,Impulse Buyer,0.27,0.4,0.623,4.5,77.67,6
product,PRD-05,Organic Fairtrade Coffee 1kg,Grocery,1200.0,1240.0,1540.0,1.242,300,141,0.47,0.53,41,1,Summer Off-peak,0.85,Flash Deal,1.35,Bargain Hunter,1.63,3.5,0.452,2.5,60.02,2
product,PRD-06,Hydro Stainless Thermal Flask,Home & Kitchen,1100.0,1060.0,1500.0,1.415,250,79,0.316,0.684,40,1,Regular,1.0,Flash Deal,1.35,Bargain Hunter,1.59,1.8,0.64,14.5,91.63,17
product,PRD-07,Ultra HD 4K Monitor 27-inch,Electronics,18500.0,17730.0,20320.0,1.146,45,19,0.422,0.578,21,0,Summer Off-peak,0.85,Weekend,1.1,Bargain Hunter,1.61,0.6,0.436,4.5,57.24,2
product,PRD-08,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5420.0,7220.0,1.332,80,45,0.562,0.438,9,1,Festive Sale,1.4,Festival,1.4,Bargain Hunter,1.53,2.3,0.578,5.5,80.71,6
product,PRD-01,Pro Gaming Mechanical Keyboard,Gaming,5200.0,5130.0,6840.0,1.333,80,75,0.938,0.062,14,1,Regular,1.0,Flash Deal,1.35,Loyal Customer,0.49,3.1,0.585,6.5,73.09,6
